U0,I0,protocol_id,R,c,n_replicates,E_U,E_I,E_M1,E_mean
1000,20,R2_c0.25_G4_L,2.0,0.25,120,0.007664897714004115,0.002278832979540465,0.0013362796283164333,0.008107365784263116
1000,20,R2_c0.25_G4_M,2.0,0.25,120,0.009803966470489528,0.002435380990728654,0.0016323393439385922,0.01023295513809453
1000,20,R2_c0.25_G4_F,2.0,0.25,120,0.007471536100556473,0.003039433729999411,0.002081540006408052,0.008330355208468244
1000,20,R2_c0.5_G0.25_L,2.0,0.5,120,0.008410388250695002,0.0027640186920946668,0.0019165285915343259,0.00905800815300173
1000,20,R2_c0.5_G0.25_M,2.0,0.5,120,0.009907809884747373,0.003419012715167291,0.0020975587267025126,0.010688970823738795
1000,20,R2_c0.5_G0.25_F,2.0,0.5,120,0.021536745536077026,0.006896353682104223,0.0046492984869142195,0.023086946069474607
1000,20,R2_c0.5_G0.5_L,2.0,0.5,120,0.011291637971292507,0.0036360104056619748,0.0025882920267489774,0.012141701501871527
1000,20,R2_c0.5_G0.5_M,2.0,0.5,120,0.01107820027507429,0.0028014447168916825,0.0017635960610432378,0.011562217992365635
1000,20,R2_c0.5_G0.5_F,2.0,0.5,120,0.005991806389533044,0.0014988195082138098,0.001171689707658583,0.006286577805044996
1000,20,R2_c0.5_G1_L,2.0,0.5,120,0.011870577482905105,0.0030219105893660083,0.00202482522063541,0.012415412621491779
1000,20,R2_c0.5_G1_M,2.0,0.5,120,0.002876932044373123,0.001710606051715438,0.0013818510110560726,0.003621108016735083
1000,20,R2_c0.5_G1_F,2.0,0.5,120,0.013135804442121141,0.004766801190999044,0.0030532915228855236,0.014303647823540818
1000,20,R2_c0.5_G2_L,2.0,0.5,120,0.004320576411368301,0.0016433155097145163,0.001050017810403971,0.0047402957495398974
1000,20,R2_c0.5_G2_M,2.0,0.5,120,0.007324866550900811,0.0036987888896146425,0.0024377438680442095,0.008560216376040352
1000,20,R2_c0.5_G2_F,2.0,0.5,120,0.0035633273477454945,0.0016779412436241953,0.0014251587345945874,0.004188539843792499
1000,20,R2_c0.5_G4_L,2.0,0.5,120,0.00441913610270672,0.0012960471736149471,0.0008174435852629045,0.004677255197823687
1000,20,R2_c0.5_G4_M,2.0,0.5,120,0.009837360845910782,0.002858887510429749,0.0017220858821082139,0.010388093472591885
1000,20,R2_c0.5_G4_F,2.0,0.5,120,0.006254130497493596,0.0022634565198064696,0.0018705133769618147,0.006909139164188763
1000,20,R2_c0.75_G0.25_L,2.0,0.75,120,0.008825248517788369,0.002441757317320712,0.0016243420663937418,0.009299767596347305
1000,20,R2_c0.75_G0.25_M,2.0,0.75,120,0.014978606921872984,0.0034439571748011233,0.0025602628542547,0.015581221140357447
1000,20,R2_c0.75_G0.25_F,2.0,0.75,120,0.0063727087353703535,0.002047294932700993,0.0013867751072726689,0.006835640303986153
1000,20,R2_c0.75_G0.5_L,2.0,0.75,120,0.0058854620786877795,0.0023113062523300947,0.001612265603453977,0.006525350630258338
1000,20,R2_c0.75_G0.5_M,2.0,0.75,120,0.011382824351514172,0.0025414230389683465,0.001795963763031793,0.01180055113622014
1000,20,R2_c0.75_G0.5_F,2.0,0.75,120,0.00373649094265387,0.0012205358670779505,0.0010746313788341196,0.004075034351724296
1000,20,R2_c0.75_G1_L,2.0,0.75,120,0.010554259259302883,0.003128236995089497,0.0020161754755070203,0.011191211675152211
1000,20,R2_c0.75_G1_M,2.0,0.75,120,0.016630863321743756,0.0036750640218899725,0.002491191864787756,0.017213301464236795
1000,20,R2_c0.75_G1_F,2.0,0.75,120,0.012820026931358641,0.0028310106100333274,0.00192038097072547,0.013268593545195611
1000,20,R2_c0.75_G2_L,2.0,0.75,120,0.013761476766882792,0.003772902075180897,0.002412518973544121,0.014471809861661035
1000,20,R2_c0.75_G2_M,2.0,0.75,120,0.0026458069554026777,0.0015563387091179289,0.0012156927988574517,0.0033015744129051387
1000,20,R2_c0.75_G2_F,2.0,0.75,120,0.0069482235158424156,0.0022569464968018086,0.001693290192414461,0.007499256575905274
1000,20,R2_c0.75_G4_L,2.0,0.75,120,0.0017511493807170848,0.000782522343901936,0.0007591266257098017,0.002062798731372782
1000,20,R2_c0.75_G4_M,2.0,0.75,120,0.0036462125601761106,0.0009023068307787478,0.0008782457389782747,0.003857504274643064
1000,20,R2_c0.75_G4_F,2.0,0.75,120,0.012143252096557294,0.003563821348023081,0.00260317975457435,0.01292036914781439
1000,20,R2_c1_G0.25_C,2.0,1.0,120,0.00292021484640609,0.001547197305720844,0.0012286984472022586,0.003525787022234557
1000,20,R2_c1_G0.5_C,2.0,1.0,120,0.009878747154474775,0.0020752349685542798,0.0015756940228174464,0.010216606930399963
1000,20,R2_c1_G1_C,2.0,1.0,120,0.0072030433593723965,0.0019845166572627537,0.001575787302839425,0.0076357871646440005
1000,20,R2_c1_G2_C,2.0,1.0,120,0.010128027726621972,0.002377180624603072,0.0017118844140120199,0.010543172274042997
1000,20,R2_c1_G4_C,2.0,1.0,120,0.01596497607323395,0.0043792543125947825,0.0032177238682169628,0.016864521227873786
1000,20,R4_c0_G0.25_L,4.0,0.0,120,0.0029488103235928,0.0026633484856598117,0.0023192888582704435,0.004600870383817752
1000,20,R4_c0_G0.25_M,4.0,0.0,120,0.0014945802494470296,0.0011784775460562575,0.0010844696315804132,0.002190582988707819
1000,20,R4_c0_G0.25_F,4.0,0.0,120,0.00835771906275342,0.005966589481693426,0.004388311837871624,0.011167315647073416
1000,20,R4_c0_G0.5_L,4.0,0.0,120,0.004339517881583969,0.0026082568398793794,0.0021911831021332634,0.005516856222019833
1000,20,R4_c0_G0.5_M,4.0,0.0,120,0.002877672881952899,0.0027383547495620103,0.0020555116279179155,0.004472663189027505
1000,20,R4_c0_G0.5_F,4.0,0.0,120,0.005736790725914465,0.004379669883587223,0.0032329469053022043,0.007908490489002452
1000,20,R4_c0_G1_L,4.0,0.0,120,0.0060577259128933416,0.0032925992258242445,0.002142536754179436,0.0072199526757900315
1000,20,R4_c0_G1_M,4.0,0.0,120,0.007775240958953399,0.0056284210566494765,0.00392268360949683,0.010369230552983999
1000,20,R4_c0_G1_F,4.0,0.0,120,0.007220215814055359,0.004824810584603183,0.0037069177918858586,0.0094420100134788
1000,20,R4_c0_G2_L,4.0,0.0,120,0.003849009906015001,0.0026582158380018296,0.0019490305080178687,0.005067515033938209
1000,20,R4_c0_G2_M,4.0,0.0,120,0.004782927438387518,0.0033641404511183504,0.0026887616571576525,0.006436091601642423
1000,20,R4_c0_G2_F,4.0,0.0,120,0.0028364748211458122,0.002585181222743537,0.002193080544657337,0.00442022099456288
1000,20,R4_c0_G4_L,4.0,0.0,120,0.004015592231847434,0.003936972539767085,0.00302689601433285,0.006386457017230888
1000,20,R4_c0_G4_M,4.0,0.0,120,0.0037569840029333043,0.0029896800323796417,0.001998669524024818,0.005200749499886712
1000,20,R4_c0_G4_F,4.0,0.0,120,0.0021257363626432397,0.0018840804743871194,0.0017753758259312098,0.003349697544664507
1000,20,R4_c0.25_G0.25_L,4.0,0.25,120,0.0058151890258739064,0.0032539333188367063,0.002441121822562501,0.007096730317735826
1000,20,R4_c0.25_G0.25_M,4.0,0.25,120,0.0013770360797188538,0.0014103355869135128,0.0013155756516462708,0.002369813099754211
1000,20,R4_c0.25_G0.25_F,4.0,0.25,120,0.00727640962930461,0.004089917037352827,0.0028364516595442,0.008815838955130523
1000,20,R4_c0.25_G0.5_L,4.0,0.25,120,0.0051491710932771535,0.004075935196711597,0.0031977301554919,0.007304292492978063
1000,20,R4_c0.25_G0.5_M,4.0,0.25,120,0.011851500875157711,0.00725894471260017,0.005553391320619811,0.014966312387972708
1000,20,R4_c0.25_G0.5_F,4.0,0.25,120,0.003491032437133895,0.0030438597254865436,0.002614431563185363,0.005318612780052699
1000,20,R4_c0.25_G1_L,4.0,0.25,120,0.004151954777451794,0.0025893121203930296,0.001967913524115826,0.005274082798858679
1000,20,R4_c0.25_G1_M,4.0,0.25,120,0.004038095373928368,0.003787589177772064,0.0032026373072386034,0.006396009048636054
1000,20,R4_c0.25_G1_F,4.0,0.25,120,0.009931031095111547,0.005648817971130609,0.004179021613652255,0.012165473469224832
1000,20,R4_c0.25_G2_L,4.0,0.25,120,0.003495188958950267,0.0017888681547226892,0.001539854241848982,0.004217528449209218
1000,20,R4_c0.25_G2_M,4.0,0.25,120,0.003741928847799071,0.0027457423134973013,0.0019045680769468525,0.005016822890420333
1000,20,R4_c0.25_G2_F,4.0,0.25,120,0.00963470816639566,0.005349906952320809,0.003893880900592128,0.011688088565633728
1000,20,R4_c0.25_G4_L,4.0,0.25,120,0.007795390721909454,0.0049694939115673496,0.0037220053452953795,0.009965807043824616
1000,20,R4_c0.25_G4_M,4.0,0.25,120,0.00226328897378424,0.0019242921259901473,0.0013610425087365624,0.0032676924389527413
1000,20,R4_c0.25_G4_F,4.0,0.25,120,0.010696691839093485,0.006077116622993062,0.004527466865023923,0.013109100616132189
1000,20,R4_c0.5_G0.25_L,4.0,0.5,120,0.0038540701835799904,0.002923635529827611,0.0027619505278322076,0.005570446338438536
1000,20,R4_c0.5_G0.25_M,4.0,0.5,120,0.0042877345000116645,0.0021669352093831645,0.0020008773099023506,0.005204208427180526
1000,20,R4_c0.5_G0.25_F,4.0,0.5,120,0.007006818445403726,0.003795134731961548,0.003044479822655511,0.008530381571251503
1000,20,R4_c0.5_G0.5_L,4.0,0.5,120,0.007872989739103668,0.0027900266099857205,0.0022094492168597225,0.008640016305444228
1000,20,R4_c0.5_G0.5_M,4.0,0.5,120,0.0049124878206004636,0.0030930116049640278,0.002793888454724616,0.006442442865360433
1000,20,R4_c0.5_G0.5_F,4.0,0.5,120,0.0008616475206305347,0.0010778530775465444,0.0010245472262497652,0.0017186915736691656
1000,20,R4_c0.5_G1_L,4.0,0.5,120,0.006142627860441722,0.003852285231084074,0.002685965665565173,0.007732165937827401
1000,20,R4_c0.5_G1_M,4.0,0.5,120,0.006589402183201168,0.0035341232798259906,0.0027736883292440637,0.007975186232105747
1000,20,R4_c0.5_G1_F,4.0,0.5,120,0.0033155255599409722,0.002408136353289342,0.002048604482756286,0.004581332858614918
1000,20,R4_c0.5_G2_L,4.0,0.5,120,0.004703834247979554,0.0029227230212461384,0.0021056254600296254,0.005924696200592272
1000,20,R4_c0.5_G2_M,4.0,0.5,120,0.005539794616130957,0.0033123239283696037,0.00247355237008867,0.006912255458454545
1000,20,R4_c0.5_G2_F,4.0,0.5,120,0.006044261176326185,0.003562640056896803,0.0026883440523254995,0.00751350058802976
1000,20,R4_c0.5_G4_L,4.0,0.5,120,0.009096136520242897,0.004581814433328241,0.003681579028130434,0.010829900610657578
1000,20,R4_c0.5_G4_M,4.0,0.5,120,0.0013061420850642475,0.001218258049077841,0.0011549752682343815,0.0021269996922312915
1000,20,R4_c0.5_G4_F,4.0,0.5,120,0.004847703809067711,0.0026169029377377403,0.0018431378913385788,0.005809093775493561
1000,20,R4_c0.75_G0.25_L,4.0,0.75,120,0.008406579283185537,0.003606743868697819,0.002974137232402423,0.009618974418098631
1000,20,R4_c0.75_G0.25_M,4.0,0.75,120,0.011208178568879784,0.0048625234390118595,0.003513733413757359,0.01271273863216698
1000,20,R4_c0.75_G0.25_F,4.0,0.75,120,0.007374699655700341,0.0029792792514480035,0.0022677139345076533,0.00827072103015544
1000,20,R4_c0.75_G0.5_L,4.0,0.75,120,0.011238464525932792,0.0042941229830542535,0.0028630290760139517,0.012366871576285807
1000,20,R4_c0.75_G0.5_M,4.0,0.75,120,0.00800306797320474,0.0034722429193306302,0.002696586854501896,0.009131108834005296
1000,20,R4_c0.75_G0.5_F,4.0,0.75,120,0.004437363473880163,0.002812835958958279,0.002059472840948831,0.005643019503239415
1000,20,R4_c0.75_G1_L,4.0,0.75,120,0.003144984495649401,0.0022292416757803465,0.002120411213945277,0.004399612442378984
1000,20,R4_c0.75_G1_M,4.0,0.75,120,0.0032433260045375027,0.0017045356972440243,0.0011128834626765718,0.003829244718790818
1000,20,R4_c0.75_G1_F,4.0,0.75,120,0.005126756904183339,0.002382246266948475,0.0021630844628369697,0.006052905750492749
1000,20,R4_c0.75_G2_L,4.0,0.75,120,0.007093915863156768,0.003497667241628381,0.0024530676640202296,0.008280993863720054
1000,20,R4_c0.75_G2_M,4.0,0.75,120,0.0076887023167817635,0.004535923163056889,0.00353553524454833,0.009601601518636602
1000,20,R4_c0.75_G2_F,4.0,0.75,120,0.006767842480971194,0.0031496654969762907,0.002420765253037962,0.007847559429554974
1000,20,R4_c0.75_G4_L,4.0,0.75,120,0.00586298929924945,0.0028490159471480808,0.001994882441446588,0.006816970833545464
1000,20,R4_c0.75_G4_M,4.0,0.75,120,0.00748927344229843,0.0031569034609901913,0.002417686319878127,0.008479414089243093
1000,20,R4_c0.75_G4_F,4.0,0.75,120,0.007212716202156287,0.0035693905884631037,0.002825005449293294,0.008529037458845729
1000,20,R4_c1_G0.25_C,4.0,1.0,120,0.0037542175018563527,0.0017838141157861275,0.0015157759756518627,0.004424219553693708
1000,20,R4_c1_G0.5_C,4.0,1.0,120,0.011081138598019635,0.004533600005299552,0.003707829626766584,0.012533681110420062
1000,20,R4_c1_G1_C,4.0,1.0,120,0.006094086151829834,0.0024634901857926617,0.0019657700166551204,0.006860825145695027
1000,20,R4_c1_G2_C,4.0,1.0,120,0.0067640294407267255,0.00265253164385415,0.0024389630917196568,0.007663978037510038
1000,20,R4_c1_G4_C,4.0,1.0,120,0.008148404620043478,0.002962720042920989,0.002233497480712537,0.008953363552376331
1000,20,R6_c0_G0.25_L,6.0,0.0,120,0.004925491565696037,0.0032413882123955313,0.0025752515347789995,0.006434204315576331
1000,20,R6_c0_G0.25_M,6.0,0.0,120,0.006048561277942713,0.004977988206537195,0.004003047861512844,0.008797150237378804
1000,20,R6_c0_G0.25_F,6.0,0.0,120,0.0023615173286915363,0.002880692299801492,0.0027832906784915146,0.004649931098502834
1000,20,R6_c0_G0.5_L,6.0,0.0,120,0.001835965269492647,0.0017687842068787264,0.0016429313175949595,0.0030329176308665426
1000,20,R6_c0_G0.5_M,6.0,0.0,120,0.004340614932506418,0.0033586693736262245,0.0023326800691564277,0.005963471661597136
1000,20,R6_c0_G0.5_F,6.0,0.0,120,0.0017867166452622948,0.0012614885419291156,0.0012218775671038462,0.0025053332115444063
1000,20,R6_c0_G1_L,6.0,0.0,120,0.003252911876496492,0.0025747474844994996,0.002247724109893068,0.004718370900997824
1000,20,R6_c0_G1_M,6.0,0.0,120,0.0023169158224895224,0.001975185819465316,0.0016281821294958925,0.0034525982964615145
1000,20,R6_c0_G1_F,6.0,0.0,120,0.001618980557735805,0.0016833048258679693,0.0015014639779247162,0.002776509906361302
1000,20,R6_c0_G2_L,6.0,0.0,120,0.006759572416150921,0.005107674751740208,0.00438102765360899,0.009538006286454181
1000,20,R6_c0_G2_M,6.0,0.0,120,0.005119399716155369,0.0036690625294524973,0.002321175624797876,0.006712535257260095
1000,20,R6_c0_G2_F,6.0,0.0,120,0.0021760598877618503,0.0017936344314286577,0.0014584909090028673,0.0031748317814297706
1000,20,R6_c0_G4_L,6.0,0.0,120,0.0016146392354926288,0.001193679351130738,0.0009773782865784841,0.002233203656002563
1000,20,R6_c0_G4_M,6.0,0.0,120,0.004318582545156904,0.003715034126736493,0.002939909849152297,0.006410515087205812
1000,20,R6_c0_G4_F,6.0,0.0,120,0.002645037352802485,0.0025343339495349725,0.0023896131636700953,0.004373708064957161
1000,20,R6_c0.25_G0.25_L,6.0,0.25,120,0.006808813570793482,0.0049004239234981305,0.003471185347575161,0.009078723731287057
1000,20,R6_c0.25_G0.25_M,6.0,0.25,120,0.003996751217629854,0.003618369201411202,0.003079191453555382,0.006208706466003637
1000,20,R6_c0.25_G0.25_F,6.0,0.25,120,0.0016694892292984796,0.0014957931802739406,0.0014027163202471398,0.002644277708559624
1000,20,R6_c0.25_G0.5_L,6.0,0.25,120,0.002291163112078405,0.001360608758045059,0.0012032475409018966,0.0029237799580857965
1000,20,R6_c0.25_G0.5_M,6.0,0.25,120,0.004145818650595275,0.003038375849154185,0.002690572584884927,0.0058016136478467265
1000,20,R6_c0.25_G0.5_F,6.0,0.25,120,0.005254653800719718,0.003977932926132716,0.003418451533939861,0.007424361778639613
1000,20,R6_c0.25_G1_L,6.0,0.25,120,0.0016496112925995646,0.0016673719136721821,0.0014689286229958016,0.002767507509408273
1000,20,R6_c0.25_G1_M,6.0,0.25,120,0.0038252582505955996,0.003238397342927505,0.002978846181408754,0.005830381000151118
1000,20,R6_c0.25_G1_F,6.0,0.25,120,0.005645026530506451,0.004273367932065282,0.0035370772251404788,0.007914474923172925
1000,20,R6_c0.25_G2_L,6.0,0.25,120,0.0025036263453645183,0.0018134624822420474,0.0013578172358155282,0.00337645652979281
1000,20,R6_c0.25_G2_M,6.0,0.25,120,0.004116951036376573,0.004390698560424515,0.0032563588393095685,0.006843346591747754
1000,20,R6_c0.25_G2_F,6.0,0.25,120,0.001403180702105073,0.0012284794939510827,0.001068300288818434,0.002149265794849009
1000,20,R6_c0.25_G4_L,6.0,0.25,120,0.0020695011942886772,0.001970823894244398,0.001330004994319441,0.003152125521009843
1000,20,R6_c0.25_G4_M,6.0,0.25,120,0.002282192431403799,0.0017541019241034772,0.0015205188502253452,0.003255342290449794
1000,20,R6_c0.25_G4_F,6.0,0.25,120,0.0011174109201501333,0.00062388341706736,0.0010249828359765432,0.0016396424904865483
1000,20,R6_c0.5_G0.25_L,6.0,0.5,120,0.004631460227903596,0.003740847058539034,0.0032000724218122414,0.0067590549681798145
1000,20,R6_c0.5_G0.25_M,6.0,0.5,120,0.0023729118262253756,0.001952644730198725,0.001496211417705082,0.003417920505787715
1000,20,R6_c0.5_G0.25_F,6.0,0.5,120,0.0021794654274432776,0.0023574316847098193,0.001883163926989902,0.0037220773868110687
1000,20,R6_c0.5_G0.5_L,6.0,0.5,120,0.0014067661023743339,0.0013152012901108392,0.0009220713309163813,0.0021351723208201715
1000,20,R6_c0.5_G0.5_M,6.0,0.5,120,0.004871299880353806,0.003428539234823642,0.0026987285990262636,0.006539692642644786
1000,20,R6_c0.5_G0.5_F,6.0,0.5,120,0.0023988181395377763,0.0015910093880484324,0.0011879309023950474,0.003113971606854956
1000,20,R6_c0.5_G1_L,6.0,0.5,120,0.0026916942845547683,0.0019594175624243117,0.0012827632032519462,0.0035679149010393774
1000,20,R6_c0.5_G1_M,6.0,0.5,120,0.002707521151547759,0.001888847641642449,0.001852718755540737,0.003785628479730831
1000,20,R6_c0.5_G1_F,6.0,0.5,120,0.003596771391294925,0.00231411042372501,0.0014830109617454488,0.004526719894922541
1000,20,R6_c0.5_G2_L,6.0,0.5,120,0.00230831429660368,0.0016373148668155483,0.001465440457388729,0.003186946908743829
1000,20,R6_c0.5_G2_M,6.0,0.5,120,0.0016406458101144356,0.0012428068500132873,0.0011763665288496885,0.002370680440481987
1000,20,R6_c0.5_G2_F,6.0,0.5,120,0.002676301720056491,0.0024727567320922007,0.002172533885149791,0.004242289503912796
1000,20,R6_c0.5_G4_L,6.0,0.5,120,0.003623403093522735,0.0028377749851540785,0.002600784723861863,0.0052864069105952845
1000,20,R6_c0.5_G4_M,6.0,0.5,120,0.005098634240759942,0.0037703530336275254,0.0033665746776845814,0.0071795165700526825
1000,20,R6_c0.5_G4_F,6.0,0.5,120,0.0015711487973047514,0.0016090952044360307,0.0013675053341407457,0.0026320651130081474
1000,20,R6_c0.75_G0.25_L,6.0,0.75,120,0.0032464426300114523,0.0022962730274617964,0.0018956905775091158,0.004405213085908681
1000,20,R6_c0.75_G0.25_M,6.0,0.75,120,0.0015287732915589538,0.0011203597269746793,0.0009934548177827655,0.002139931346979749
1000,20,R6_c0.75_G0.25_F,6.0,0.75,120,0.0022207688729192366,0.0017244503476786888,0.0015930336818797504,0.0032316094597180955
1000,20,R6_c0.75_G0.5_L,6.0,0.75,120,0.004100215823097129,0.0027863113264567077,0.002482362223625079,0.005544134090477777
1000,20,R6_c0.75_G0.5_M,6.0,0.75,120,0.0030565823395555165,0.0019432349231630138,0.0017892803977282922,0.0040398492430755075
1000,20,R6_c0.75_G0.5_F,6.0,0.75,120,0.00192829079414196,0.0016238880413818738,0.0013988586151112814,0.0028830752995346372
1000,20,R6_c0.75_G1_L,6.0,0.75,120,0.003243737069718662,0.0016516304610483382,0.00134355150924167,0.003880057218046575
1000,20,R6_c0.75_G1_M,6.0,0.75,120,0.0015739130827109402,0.0015160136731034437,0.001335295030605924,0.002560959325668045
1000,20,R6_c0.75_G1_F,6.0,0.75,120,0.0050614294742189194,0.003357972300752615,0.0028607975098555115,0.0067140307332860276
1000,20,R6_c0.75_G2_L,6.0,0.75,120,0.004092318390719487,0.0031928377418838022,0.0027233868032501816,0.005861579849932596
1000,20,R6_c0.75_G2_M,6.0,0.75,120,0.00217056158022934,0.0020032750434192145,0.0015702823650648643,0.003345180888859024
1000,20,R6_c0.75_G2_F,6.0,0.75,120,0.0023215535272698927,0.0016470443801961392,0.001444278687349139,0.0031919127333067733
1000,20,R6_c0.75_G4_L,6.0,0.75,120,0.00506627350268039,0.003344789515529707,0.00285780161776605,0.00670982668879496
1000,20,R6_c0.75_G4_M,6.0,0.75,120,0.0055794216279237705,0.0038452432776981678,0.0031382754635072008,0.007467570853475568
1000,20,R6_c0.75_G4_F,6.0,0.75,120,0.004442127000706507,0.0026660284276546022,0.002141920123450861,0.005606070074723648
1000,20,R6_c1_G0.25_C,6.0,1.0,120,0.0009172109182364866,0.0009100030764125697,0.001097248753569791,0.001695091824894162
1000,20,R6_c1_G0.5_C,6.0,1.0,120,0.0028880214891229498,0.0019484197353035122,0.0016993164030816548,0.0038761687043185468
1000,20,R6_c1_G1_C,6.0,1.0,120,0.005280282482432941,0.0032332160053274474,0.0029025110645007316,0.006838102025485063
1000,20,R6_c1_G2_C,6.0,1.0,120,0.0017792751909187934,0.001533932558348784,0.001460366862071944,0.002766123762672128
1000,20,R6_c1_G4_C,6.0,1.0,120,0.004184496953958325,0.0022519803992607063,0.0019474467145410084,0.005135560259827303
2000,40,R2_c0_G0.25_L,2.0,0.0,120,0.005014685550179513,0.0020716313527770263,0.0011283348186310375,0.005541828858050662
2000,40,R2_c0_G0.25_M,2.0,0.0,120,0.0018332167144174266,0.0009230357569483711,0.0007611819562457204,0.0021890812002159123
2000,40,R2_c0_G0.25_F,2.0,0.0,120,0.002848588119053618,0.0021338185505659505,0.00140397835665057,0.003826067315755963
2000,40,R2_c0_G0.5_L,2.0,0.0,120,0.012795029788876493,0.004256239215390231,0.0026138944345502797,0.013735385093685411
2000,40,R2_c0_G0.5_M,2.0,0.0,120,0.005132545026695391,0.0021098667178226856,0.0012925448322355902,0.005697826617348969
2000,40,R2_c0_G0.5_F,2.0,0.0,120,0.005040606524423254,0.001898127483908847,0.0011668588037052063,0.005511094405561636
2000,40,R2_c0_G1_L,2.0,0.0,120,0.0025645085631007545,0.0011993860120050716,0.0007515166419867139,0.0029291651095821676
2000,40,R2_c0_G1_M,2.0,0.0,120,0.006007972039920922,0.0019894402329638443,0.0012666354661688582,0.006454298248234552
2000,40,R2_c0_G1_F,2.0,0.0,120,0.008062064674161208,0.0030270001955644823,0.0018410171622416107,0.008806188800268459
2000,40,R2_c0_G2_L,2.0,0.0,120,0.009733226226051609,0.0036646417322543194,0.0021430714001673848,0.010618759193968671
2000,40,R2_c0_G2_M,2.0,0.0,120,0.00113736979368506,0.0007285410579422069,0.0007602514034451625,0.0015499562307159144
2000,40,R2_c0_G2_F,2.0,0.0,120,0.005707678857053641,0.0017806149317404682,0.001044565320397437,0.006069539041720653
2000,40,R2_c0_G4_L,2.0,0.0,120,0.005744110549560728,0.0025071218127721874,0.0014000275328871993,0.006421880011530515
2000,40,R2_c0_G4_M,2.0,0.0,120,0.002040178828455601,0.0012449487546162801,0.0008514664896026454,0.002537168153003531
2000,40,R2_c0_G4_F,2.0,0.0,120,0.006138521278140356,0.0018073796516854203,0.001218025082032766,0.006513958073857196
2000,40,R2_c0.25_G0.25_L,2.0,0.25,120,0.002209102370689341,0.000471935520935215,0.0005506526551821229,0.0023250967220235764
2000,40,R2_c0.25_G0.25_M,2.0,0.25,120,0.007966579135090477,0.0022197447710620303,0.0014600123630599824,0.008397933440115142
2000,40,R2_c0.25_G0.25_F,2.0,0.25,120,0.0036054377988355207,0.0016095948783591031,0.0012738867786110976,0.004148826932812689
2000,40,R2_c0.25_G0.5_L,2.0,0.25,120,0.002911433606883172,0.001322783480561397,0.000946934391674461,0.00333509917781627
2000,40,R2_c0.25_G0.5_M,2.0,0.25,120,0.0038360452956126005,0.0016574113760530038,0.0011977053432583242,0.004347039690264056
2000,40,R2_c0.25_G0.5_F,2.0,0.25,120,0.00942245975339716,0.0026474802676590223,0.001782313520801059,0.009948293374165411
2000,40,R2_c0.25_G1_L,2.0,0.25,120,0.004057559247738596,0.0024817934110565733,0.0015207634290646328,0.0049935765730839896
2000,40,R2_c0.25_G1_M,2.0,0.25,120,0.006859235962244867,0.0018389685324102505,0.0014619212389454456,0.007250388745290018
2000,40,R2_c0.25_G1_F,2.0,0.25,120,0.004781888584483289,0.0018851116152490263,0.0013372251574787408,0.005311146331833875
2000,40,R2_c0.25_G2_L,2.0,0.25,120,0.01049453426034064,0.0032268989483901084,0.0019848383149987333,0.011157406029237784
2000,40,R2_c0.25_G2_M,2.0,0.25,120,0.004930176806159299,0.0013453442736985706,0.0009514113361991944,0.005198247597547945
2000,40,R2_c0.25_G2_F,2.0,0.25,120,0.004139093672047495,0.001116175854041989,0.0008410317631059355,0.004368670208390999
2000,40,R2_c0.25_G4_L,2.0,0.25,120,0.005682085609344058,0.0019259978804247826,0.001079842346355847,0.0060960334809037
2000,40,R2_c0.25_G4_M,2.0,0.25,120,0.0029355524152106923,0.001687988344428475,0.001145088897775064,0.003574633018532591
2000,40,R2_c0.25_G4_F,2.0,0.25,120,0.010541022640674793,0.0035434181056874796,0.001948727928601516,0.011290106763119824
2000,40,R2_c0.5_G0.25_L,2.0,0.5,120,0.0041844175097941845,0.0017498313270865728,0.0012133735210686975,0.004695054299063683
2000,40,R2_c0.5_G0.25_M,2.0,0.5,120,0.005840631761451309,0.001399026014397955,0.0009721259627810914,0.006084018577334319
2000,40,R2_c0.5_G0.25_F,2.0,0.5,120,0.00858322832765164,0.0027686585935196863,0.0018686167473310332,0.00921026641745384
2000,40,R2_c0.5_G0.5_L,2.0,0.5,120,0.008462374664053836,0.0019850559234030137,0.0013326054205771718,0.008793637994641884
2000,40,R2_c0.5_G0.5_M,2.0,0.5,120,0.0048091774119502564,0.0012786241219873476,0.0008584367734974979,0.005049750560080495
2000,40,R2_c0.5_G0.5_F,2.0,0.5,120,0.0049420138252051615,0.0009282536438444794,0.0007632662725426583,0.005086032921504802
2000,40,R2_c0.5_G1_L,2.0,0.5,120,0.00939785801475249,0.002422147354094138,0.0015579816557938723,0.009829233943201426
2000,40,R2_c0.5_G1_M,2.0,0.5,120,0.0037359841832631567,0.0016441183868709925,0.001303020033451967,0.00428468952144924
2000,40,R2_c0.5_G1_F,2.0,0.5,120,0.014488466956551531,0.004363198313747155,0.0027623341914668038,0.01538127642497586
2000,40,R2_c0.5_G2_L,2.0,0.5,120,0.006767003067427362,0.0021889752961714156,0.0012271320916899767,0.0072173261345373245
2000,40,R2_c0.5_G2_M,2.0,0.5,120,0.0042180922550823655,0.0014403260002146291,0.000861618126686876,0.004539738654979547
2000,40,R2_c0.5_G2_F,2.0,0.5,120,0.006908364431184396,0.0025168516445030816,0.0017463212990879984,0.007557094639750118
2000,40,R2_c0.5_G4_L,2.0,0.5,120,0.003292503880873304,0.001727395381132636,0.0012277995399930907,0.003915605740971807
