analytical_table_id,configuration_sha256,R,R_zero_handling,c,m1_canonical_selected_qss,m1_zeroth_order,m1_first_order,accepted_depth,fixed_point_residual,bessel_cf_difference
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.02,R>0; left boundary is R_to_0_plus limit,1.0,0.01979870398371524,0.0196078431372549,0.019794441619343427,40,1.0408340855860843e-17,1.3877787807814457e-17
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.044950000000000004,R>0; left boundary is R_to_0_plus limit,1.0,0.043925583763549894,0.0430164122685296,0.04388235698642019,40,2.0816681711721685e-16,2.2898349882893854e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.0699,R>0; left boundary is R_to_0_plus limit,1.0,0.06740586594315794,0.06533320871109449,0.06726062455370041,40,1.096345236817342e-15,1.0685896612017132e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.09485,R>0; left boundary is R_to_0_plus limit,1.0,0.0902295051286894,0.08663287208293373,0.08990520793996144,40,1.4155343563970746e-15,1.457167719820518e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.1198,R>0; left boundary is R_to_0_plus limit,1.0,0.11238909793038157,0.10698338989105198,0.11180505850669258,40,0.0,0.0
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.14475,R>0; left boundary is R_to_0_plus limit,1.0,0.13387997651893846,0.12644682245031666,0.13295903417247346,40,2.7755575615628914e-17,2.7755575615628914e-17
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.1697,R>0; left boundary is R_to_0_plus limit,1.0,0.15470024735728677,0.14507993502607505,0.15337348614623456,40,2.7755575615628914e-17,5.551115123125783e-17
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.19465,R>0; left boundary is R_to_0_plus limit,1.0,0.17485077416867328,0.16293475076382202,0.17306036748891046,40,0.0,1.6653345369377348e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.2196,R>0; left boundary is R_to_0_plus limit,1.0,0.19433510678711205,0.18005903574942603,0.19203575056197986,40,0.0,8.326672684688674e-17
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.24455,R>0; left boundary is R_to_0_plus limit,1.0,0.21315935995112129,0.1964967257241573,0.2103186656989705,40,0.0,8.326672684688674e-17
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.2695,R>0; left boundary is R_to_0_plus limit,1.0,0.23133204815818215,0.21228830248129185,0.2279301928020743,40,0.0,1.6653345369377348e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.29445,R>0; left boundary is R_to_0_plus limit,1.0,0.24886388425338407,0.22747112673336167,0.24489275246912048,40,5.551115123125783e-17,2.7755575615628914e-17
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.3194,R>0; left boundary is R_to_0_plus limit,1.0,0.2657675504000273,0.24207973321206613,0.26122955477305704,40,0.0,2.7755575615628914e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.34435000000000004,R>0; left boundary is R_to_0_plus limit,1.0,0.2820574504557885,0.256146092907353,0.27696417275154256,40,0.0,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.3693,R>0; left boundary is R_to_0_plus limit,1.0,0.297749452597487,0.26969984663696783,0.29212021462286536,40,0.0,1.6653345369377348e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.39425,R>0; left boundary is R_to_0_plus limit,1.0,0.31286063038829093,0.2827685135377443,0.3067210741826551,40,5.551115123125783e-17,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.4192,R>0; left boundary is R_to_0_plus limit,1.0,0.32740900947969587,0.29537767756482525,0.32078974310003416,40,5.551115123125783e-17,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.44415000000000004,R>0; left boundary is R_to_0_plus limit,1.0,0.34141332591393775,0.3075511546584496,0.33434867218584996,40,0.0,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.4691,R>0; left boundary is R_to_0_plus limit,1.0,0.3548928006630478,0.3193111428765911,0.3474196713514096,40,0.0,1.6653345369377348e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.49405,R>0; left boundary is R_to_0_plus limit,1.0,0.36786693371467427,0.3306783574846892,0.36002384006891036,40,5.551115123125783e-17,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.519,R>0; left boundary is R_to_0_plus limit,1.0,0.3803553197751307,0.34167215273206053,0.3721815218042836,40,5.551115123125783e-17,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.54395,R>0; left boundary is R_to_0_plus limit,1.0,0.3923774865644064,0.35231063182097866,0.38391227721219967,40,5.551115123125783e-17,2.7755575615628914e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.5689,R>0; left boundary is R_to_0_plus limit,1.0,0.4039527557591756,0.362610746382816,0.3952348719336026,40,5.551115123125783e-17,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.59385,R>0; left boundary is R_to_0_plus limit,1.0,0.41510012591026857,0.37258838661103616,0.40616727567459265,40,5.551115123125783e-17,5.551115123125783e-17
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.6188,R>0; left boundary is R_to_0_plus limit,1.0,0.4258381761163528,0.3822584630590561,0.4167266699157474,40,1.1102230246251565e-16,0.0
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.64375,R>0; left boundary is R_to_0_plus limit,1.0,0.43618498886010243,0.3916349809885932,0.42692946213762606,40,1.1102230246251565e-16,0.0
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.6687000000000001,R>0; left boundary is R_to_0_plus limit,1.0,0.4461580901843675,0.40073110804818124,0.43679130487840995,40,0.0,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.69365,R>0; left boundary is R_to_0_plus limit,1.0,0.45577440527824487,0.4095592359696514,0.44632711828490146,40,5.551115123125783e-17,2.7755575615628914e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.7186,R>0; left boundary is R_to_0_plus limit,1.0,0.4650502275306257,0.4181310368904923,0.45555111509540996,40,5.551115123125783e-17,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.74355,R>0; left boundary is R_to_0_plus limit,1.0,0.47400119916767375,0.42645751484041183,0.4644768272159165,40,1.6653345369377348e-16,5.551115123125783e-17
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.7685,R>0; left boundary is R_to_0_plus limit,1.0,0.48264230169948935,0.43454905286966355,0.47311713323006144,40,5.551115123125783e-17,0.0
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.79345,R>0; left boundary is R_to_0_plus limit,1.0,0.49098785454210464,0.44241545624355294,0.4814842863275089,40,5.551115123125783e-17,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.8184,R>0; left boundary is R_to_0_plus limit,1.0,0.49905152033958,0.4500659920809503,0.4895899422509603,40,5.551115123125783e-17,5.551115123125783e-17
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.84335,R>0; left boundary is R_to_0_plus limit,1.0,0.5068463156762872,0.4575094257737272,0.4974451869550127,40,0.0,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.8683000000000001,R>0; left boundary is R_to_0_plus limit,1.0,0.5143846260333081,0.46475405448803725,0.5050605637445628,40,1.1102230246251565e-16,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.89325,R>0; left boundary is R_to_0_plus limit,1.0,0.5216782239995811,0.471807738016638,0.5124460997201251,40,1.1102230246251565e-16,0.0
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.9182,R>0; left boundary is R_to_0_plus limit,1.0,0.5287382898943058,0.4786779272234386,0.5196113314050754,40,0.0,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.94315,R>0; left boundary is R_to_0_plus limit,1.0,0.5355754340900334,0.4853716902966832,0.5265653294677746,40,2.220446049250313e-16,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.9681,R>0; left boundary is R_to_0_plus limit,1.0,0.5421997204448723,0.4918957370052335,0.5333167224816295,40,0.0,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,0.99305,R>0; left boundary is R_to_0_plus limit,1.0,0.5486206903572259,0.49825644113293693,0.5398737196898896,40,0.0,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.018,R>0; left boundary is R_to_0_plus limit,1.0,0.5548473870479174,0.5044598612487612,0.5462441327606085,40,1.1102230246251565e-16,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.04295,R>0; left boundary is R_to_0_plus limit,1.0,0.560888379753292,0.510511759954967,0.5524353965316782,40,1.1102230246251565e-16,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0679,R>0; left boundary is R_to_0_plus limit,1.0,0.5667517875800138,0.5164176217418638,0.5584545887569953,40,1.1102230246251565e-16,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.09285,R>0; left boundary is R_to_0_plus limit,1.0,0.5724453028289331,0.5221826695654251,0.5643084488732572,40,0.0,0.0
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.1178,R>0; left boundary is R_to_0_plus limit,1.0,0.5779762136428079,0.5278118802530928,0.570003395813196,40,1.1102230246251565e-16,4.440892098500626e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.14275,R>0; left boundary is R_to_0_plus limit,1.0,0.5833514258719845,0.533309998833275,0.5755455448956011,40,1.1102230246251565e-16,0.0
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.1677,R>0; left boundary is R_to_0_plus limit,1.0,0.5885774840844338,0.5386815518752595,0.5809407238256604,40,1.1102230246251565e-16,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.19265,R>0; left boundary is R_to_0_plus limit,1.0,0.5936605916728518,0.5439308599183637,0.5861944878412259,40,1.1102230246251565e-16,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.2176,R>0; left boundary is R_to_0_plus limit,1.0,0.5986066300327219,0.549062049062049,0.5913121340417957,40,1.1102230246251565e-16,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.24255,R>0; left boundary is R_to_0_plus limit,1.0,0.6034211768021298,0.554079061782346,0.5962987149375377,40,0.0,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.2675,R>0; left boundary is R_to_0_plus limit,1.0,0.6081095231674026,0.5589856670341786,0.6011590512556367,40,0.0,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.29245,R>0; left boundary is R_to_0_plus limit,1.0,0.6126766902489358,0.5637854696939956,0.6058977440408394,40,0.0,4.440892098500626e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.3174000000000001,R>0; left boundary is R_to_0_plus limit,1.0,0.6171274445893734,0.5684819193924225,0.6105191860863062,40,0.0,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.34235,R>0; left boundary is R_to_0_plus limit,1.0,0.6214663127720936,0.5730783187824194,0.615027572729914,40,0.0,7.771561172376096e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.3673,R>0; left boundary is R_to_0_plus limit,1.0,0.6256975952020597,0.5775778312845857,0.6194269120500028,40,0.0,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.39225,R>0; left boundary is R_to_0_plus limit,1.0,0.6298253790838984,0.5819834883477898,0.6237210344932967,40,1.1102230246251565e-16,4.440892098500626e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.4172,R>0; left boundary is R_to_0_plus limit,1.0,0.6338535506337598,0.5862981962601357,0.6279136019663868,40,0.0,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.44215,R>0; left boundary is R_to_0_plus limit,1.0,0.637785806562387,0.5905247425424319,0.6320081164207844,40,4.440892098500626e-16,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.4671,R>0; left boundary is R_to_0_plus limit,1.0,0.6416256648670072,0.5946658019537108,0.6360079279601462,40,5.551115123125783e-16,1.3322676295501878e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.49205,R>0; left boundary is R_to_0_plus limit,1.0,0.645376474969322,0.5987239421359926,0.6399162424968742,40,8.881784197001252e-16,7.771561172376096e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.517,R>0; left boundary is R_to_0_plus limit,1.0,0.6490414272361654,0.6027016289233214,0.6437361289839074,40,1.1102230246251565e-15,1.2212453270876722e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.54195,R>0; left boundary is R_to_0_plus limit,1.0,0.6526235619183667,0.6066012313381459,0.6474705262461747,40,1.2212453270876722e-15,1.5543122344752192e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.5669,R>0; left boundary is R_to_0_plus limit,1.0,0.6561257775421273,0.6104250262963107,0.6511222494348469,40,1.5543122344752192e-15,2.3314683517128287e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.59185,R>0; left boundary is R_to_0_plus limit,1.0,0.6595508387858506,0.6141752030402994,0.6546939961262709,40,1.7763568394002505e-15,1.3322676295501878e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.6168,R>0; left boundary is R_to_0_plus limit,1.0,0.6629013838738733,0.6178538673188627,0.6581883520862265,40,1.9984014443252818e-15,2.220446049250313e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.64175,R>0; left boundary is R_to_0_plus limit,1.0,0.6661799315170421,0.6214630453298003,0.6616077967189864,40,1.887379141862766e-15,2.7755575615628914e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.6667,R>0; left boundary is R_to_0_plus limit,1.0,0.6693888874284784,0.625004687441407,0.6649547082195274,40,1.9984014443252818e-15,2.4424906541753444e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.69165,R>0; left boundary is R_to_0_plus limit,1.0,0.6725305504414509,0.6284806717069455,0.6682313684461854,40,1.7763568394002505e-15,1.5543122344752192e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.7166000000000001,R>0; left boundary is R_to_0_plus limit,1.0,0.6756071182545653,0.6318928071854524,0.671439967530017,40,1.5543122344752192e-15,1.4432899320127035e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.74155,R>0; left boundary is R_to_0_plus limit,1.0,0.6786206928281764,0.6352428370812131,0.6745826082361868,40,1.4432899320127035e-15,1.7763568394002505e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.7665,R>0; left boundary is R_to_0_plus limit,1.0,0.681573285454391,0.6385324417133563,0.6776613100917728,40,1.1102230246251565e-15,1.3322676295501878e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.79145,R>0; left boundary is R_to_0_plus limit,1.0,0.684466821521684,0.6417632413261924,0.6806780132935327,40,1.2212453270876722e-15,8.881784197001252e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.8164,R>0; left boundary is R_to_0_plus limit,1.0,0.6873031449938194,0.6449367987501776,0.6836345824083612,40,1.2212453270876722e-15,1.4432899320127035e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.84135,R>0; left boundary is R_to_0_plus limit,1.0,0.6900840226215221,0.6480546219226776,0.6865328098783942,40,1.2212453270876722e-15,1.1102230246251565e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.8663,R>0; left boundary is R_to_0_plus limit,1.0,0.6928111479041532,0.651118166277082,0.6893744193420109,40,7.771561172376096e-16,1.5543122344752192e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.89125,R>0; left boundary is R_to_0_plus limit,1.0,0.6954861448175109,0.6541288370082144,0.6921610687812889,40,8.881784197001252e-16,7.771561172376096e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.9162,R>0; left boundary is R_to_0_plus limit,1.0,0.6981105713228237,0.6570879912214526,0.6948943535058449,40,6.661338147750939e-16,7.771561172376096e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.94115,R>0; left boundary is R_to_0_plus limit,1.0,0.7006859226710107,0.6599969399724598,0.6975758089823832,40,7.771561172376096e-16,5.551115123125783e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.9661,R>0; left boundary is R_to_0_plus limit,1.0,0.7032136345153279,0.6628569502039715,0.7002069135187181,40,6.661338147750939e-16,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.99105,R>0; left boundary is R_to_0_plus limit,1.0,0.7056950858446678,0.6656692465856472,0.7027890908105029,40,6.661338147750939e-16,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.016,R>0; left boundary is R_to_0_plus limit,1.0,0.7081316017489336,0.6684350132625995,0.7053237123584055,40,4.440892098500626e-16,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.04095,R>0; left boundary is R_to_0_plus limit,1.0,0.7105244560271597,0.6711553955178481,0.7078120997630026,40,2.220446049250313e-16,5.551115123125783e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0659,R>0; left boundary is R_to_0_plus limit,1.0,0.7128748736483199,0.6738315013535993,0.7102555269042276,40,7.771561172376096e-16,5.551115123125783e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.09085,R>0; left boundary is R_to_0_plus limit,1.0,0.7151840330741008,0.6764644029959397,0.7126552220117991,40,4.440892098500626e-16,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.1158,R>0; left boundary is R_to_0_plus limit,1.0,0.7174530684523055,0.6790551383272354,0.7150123696326715,40,5.551115123125783e-16,1.2212453270876722e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.14075,R>0; left boundary is R_to_0_plus limit,1.0,0.719683071688936,0.6816047122502588,0.7173281125011877,40,2.220446049250313e-16,8.881784197001252e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.1657,R>0; left boundary is R_to_0_plus limit,1.0,0.7218750944065102,0.6841140979878069,0.7196035533172783,40,4.440892098500626e-16,4.440892098500626e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.19065,R>0; left boundary is R_to_0_plus limit,1.0,0.7240301497956183,0.6865842383213452,0.7218397564377322,40,4.440892098500626e-16,8.881784197001252e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.2156,R>0; left boundary is R_to_0_plus limit,1.0,0.7261492143662882,0.6890160467719866,0.724037749485268,40,4.440892098500626e-16,8.881784197001252e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.24055,R>0; left boundary is R_to_0_plus limit,1.0,0.7282332296052718,0.6914104087269136,0.7261985248798559,40,3.3306690738754696e-16,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.2655,R>0; left boundary is R_to_0_plus limit,1.0,0.7302831035449666,0.6937681825141632,0.7283230412964792,40,4.440892098500626e-16,4.440892098500626e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.29045,R>0; left boundary is R_to_0_plus limit,1.0,0.7322997122493047,0.6960902004285128,0.7304122250532783,40,4.440892098500626e-16,4.440892098500626e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.3154,R>0; left boundary is R_to_0_plus limit,1.0,0.7342839012215963,0.6983772697110454,0.7324669714337912,40,2.220446049250313e-16,2.220446049250313e-16
