analytical_table_id,configuration_sha256,R,c,m1,a,accepted_depth,previous_depth,depth_doubling_difference,fixed_point_residual,continued_fraction_tail_bound_y1,a_posteriori_root_error_estimate,bessel_m1,bessel_cf_difference,simple_root_margin,minimum_moment,minimum_monotonicity_margin,admissible,continuation_predecessor_a,continuation_predictor_a,root_bracket_left,root_bracket_right,bracket_expansions,bracket_source,m0,m2,m3,m4,m5,m6,m7,m8,m9,m10,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.124,0.6713036612128664,1.9167583460096047,40,20,1.887379141862766e-15,1.2212453270876722e-15,1.1274768606847131e-128,1.2557847653005446e-15,0.6713036612128671,1.887379141862766e-15,0.9724957340085217,4.583842370824829e-06,2.27723725643956e-05,True,1.917434293052068,1.9167584222191232,1.8967583460096045,1.9367583460096045,0,local_continuation,1.0,0.33846325363361085,0.13652055595743523,0.04587035775508762,0.01320395026620481,0.0033240508557045704,0.0007434933705653074,0.00014960479208164123,2.7356214935220426e-05,4.583842370824829e-06,0.6713036612128664,0.5041880049068973,0.403354144037213,0.33599597828615063,0.28785365783942074,0.2517466961544378,0.22367087714357953,0.20121873039418064,0.18285654192341508,0.16756127928075493
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.125,0.6713414180783844,1.916082322740202,40,20,1.7763568394002505e-15,1.1102230246251565e-16,1.573309968683126e-128,1.141882429150903e-16,0.6713414180783853,9.992007221626409e-16,0.9722743745612337,4.586442393454265e-06,2.2784095527902175e-05,True,1.9167583460096047,1.9160823989671414,1.8960823227402022,1.9360823227402022,0,local_continuation,1.0,0.3385052657462675,0.1365467905066892,0.045882147645524236,0.013208147186691565,0.0033252961361616195,0.0007438112963027124,0.00014967617523319558,2.737053792135644e-05,4.586442393454265e-06,0.6713414180783844,0.504222228259339,0.4033815846428818,0.33601776706188163,0.2878711626302874,0.2517609842743246,0.22368272353670487,0.20122869332207768,0.18286502764192847,0.16756858804282385
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.126,0.6713791807425514,1.9154062232264384,40,20,0.0,9.992007221626409e-16,2.1896851293130844e-128,1.0279282083308844e-15,0.671379180742552,4.440892098500626e-16,0.9720530228323142,4.589044304528602e-06,2.2795826373178953e-05,True,1.916082322740202,1.9154062994707992,1.8954062232264384,1.9354062232264384,0,local_continuation,1.0,0.338547288242048,0.13657303369645593,0.04589394228271719,0.013212346074060133,0.0033265420750598685,0.0007441294076729847,0.00014974760370003545,2.7384870677707555e-05,4.589044304528602e-06,0.6713791807425514,0.5042564588726324,0.40340903158796415,0.33603956096281795,0.2878886715085197,0.25177527567120617,0.22369457258693848,0.20123865843216826,0.1828735151753288,0.16757589833222322
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.127,0.6714169492055734,1.9147300474508921,40,20,0.0,2.220446049250313e-16,3.0396793945163436e-128,2.2848051752261247e-16,0.6714169492055738,2.220446049250313e-16,0.9718316788347425,4.591648105679478e-06,2.2807565106577466e-05,True,1.9154062232264384,1.9147301237126748,1.8947300474508921,1.9347300474508922,0,local_continuation,1.0,0.3385893211236668,0.13659928553015327,0.04590574166901928,0.013216546929446663,0.0033277886728260066,0.0007444477048079597,0.0001498190775168778,2.7399213212256942e-05,4.591648105679478e-06,0.6714169492055734,0.5042906967485535,0.40343648487443456,0.33606135999068554,0.28790618447552946,0.25178957034621835,0.22370642429519536,0.20124862572519536,0.18288200452422554,0.1675832101494586
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.128,0.6714547234676559,1.91405379539614,40,20,0.0,2.220446049250313e-16,4.2089156301185335e-128,2.285325661880798e-16,0.6714547234676556,1.1102230246251565e-16,0.9716103425815077,4.594253798540107e-06,2.2819311734454954e-05,True,1.9147300474508921,1.914053871675346,1.89405379539614,1.93405379539614,0,local_continuation,1.0,0.3386313643938388,0.1366255460112004,0.04591754580678455,0.013220749753988037,0.0033290359298870347,0.0007447661878395782,0.00014989059671846933,2.741356553299506e-05,4.594253798540107e-06,0.6714547234676559,0.5043249418888789,0.40346394450426815,0.33608316414721073,0.2879237015327288,0.2518038683004972,0.22371827866239058,0.20125859520190195,0.18289049568922822,0.16759052349503561
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.129,0.6714925035290025,1.9133774670447588,40,20,0.0,5.551115123125783e-16,5.813346031909833e-128,5.714615918681329e-16,0.6714925035290028,8.881784197001252e-16,0.971389014085609,4.596861384745295e-06,2.283106626317444e-05,True,1.91405379539614,1.913377543341388,1.8933774670447587,1.9333774670447588,0,local_continuation,1.0,0.3386734180552783,0.1366518151430173,0.04592935469836816,0.01322495454882182,0.003330283846670257,0.0007450848568998854,0.00014996216133958667,2.7427927647919736e-05,4.596861384745295e-06,0.6714925035290025,0.5043591942953844,0.4034914104794401,0.3361049734341204,0.2879412226815304,0.25181816953517955,0.22373013568943956,0.20126856686303127,0.18289898867094664,0.16759783836946
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.13,0.6715302893898151,1.912701062379324,40,20,1.7763568394002505e-15,9.992007221626409e-16,8.009629509572424e-128,1.0288652814485586e-15,0.6715302893898152,8.881784197001252e-16,0.9711676933600555,4.5994708659314375e-06,2.2842828699104702e-05,True,1.9133774670447588,1.9127011386933774,1.8927010623793241,1.9327010623793242,0,local_continuation,1.0,0.338715482110699,0.1366780929290251,0.04594116834612641,0.013229161315086281,0.003331532423603279,0.0007454037121210309,0.00015003377141503633,2.744229956503614e-05,4.5994708659314375e-06,0.6715302893898151,0.5043934539698459,0.40351888280192627,0.3361267878531417,0.2879587479233474,0.25183247405140213,0.22374199537725828,0.20127854070932694,0.18290748346999083,0.16760515477323776
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.131,0.671568081050294,1.9120245813824115,40,20,0.0,0.0,1.1008936837976495e-127,8.655234468242498e-127,0.6715680810502943,3.3306690738754696e-16,0.9709463804178665,4.6020822437365e-06,2.2854599048620173e-05,True,1.912701062379324,1.912024657713889,1.8920245813824115,1.9320245813824115,0,local_continuation,1.0,0.3387575565628142,0.1367043793726456,0.04595298675241667,0.013233370053920359,0.0033327816611140038,0.0007457227536352663,0.00015010542697965404,2.7456681292356673e-05,4.6020822437365e-06,0.671568081050294,0.5044277209140386,0.4035463614737024,0.3361486074060025,0.28797627725959324,0.2518467818503023,0.22375385772676257,0.20128851674153256,0.18291598008697096,0.16761247270687504
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.132,0.6716058785106378,1.9113480240365959,40,20,0.0,4.440892098500626e-16,1.5095275932909716e-127,4.574819597872187e-16,0.6716058785106376,2.220446049250313e-16,0.9707250752720714,4.604695519800034e-06,2.286637731810105e-05,True,1.9120245813824115,1.911348100385499,1.8913480240365959,1.931348024036596,0,local_continuation,1.0,0.3387996414143363,0.1367306744773015,0.045964809919597394,0.01323758076646367,0.0033340315596306317,0.0007460419815749466,0.00015017712806830548,2.7471072837901084e-05,4.604695519800034e-06,0.6716058785106378,0.5044619951297373,0.40357384649674466,0.3361704320944307,0.28799381069168184,0.2518610929330175,0.2237657227388689,0.20129849496039232,0.18292447852249738,0.1676197921708781
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.133,0.6716436817710444,1.910671390324451,40,20,0.0,7.771561172376096e-16,2.064976524015491e-127,8.007759834697852e-16,0.6716436817710454,2.220446049250313e-16,0.9705037779357093,4.607310695763207e-06,2.287816351393339e-05,True,1.9113480240365959,1.9106714666907803,1.890671390324451,1.930671390324451,0,local_continuation,1.0,0.33884173666797857,0.13675697824641703,0.045976637850028396,0.013241793453856603,0.0033352821195816885,0.0007463613960725362,0.00015024887471588687,2.7485474209696598e-05,4.607310695763207e-06,0.6716436817710444,0.5044962766187173,0.4036013378730299,0.33619226192015517,0.28801134822102753,0.2518754073006859,0.2237775904144939,0.20130847536665028,0.1829329787771806,0.16762711316575335
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.134,0.6716814908317089,1.9099946802285512,40,20,0.0,1.7763568394002505e-15,2.818271821726613e-127,1.8307625465749728e-15,0.6716814908317092,2.1094237467877974e-15,0.9702824884218296,4.609927773268745e-06,2.2889957642508882e-05,True,1.910671390324451,1.909994756612306,1.8899946802285512,1.9299946802285513,0,local_continuation,1.0,0.3388838423264524,0.1367832906834167,0.04598847054607036,0.013246008117240153,0.00333653334139598,0.0007466809972605982,0.00015032066695732334,2.7499885415777628e-05,4.609927773268745e-06,0.6716814908317089,0.5045305653827529,0.4036288356045346,0.33621409688490483,0.28802888984904507,0.2518897249544459,0.22378946075455447,0.20131845796105094,0.1829414808516314,0.16763443569200734
