analytical_table_id,configuration_sha256,R,c,epsilon,retained_order_p,m1_canonical_selected_qss,m1_perturbative,signed_error_approximation_minus_qss,absolute_error_e_p,first_omitted_term_indicator,canonical_accepted_depth,canonical_fixed_point_residual,canonical_depth_doubling_difference,canonical_bessel_cf_difference,canonical_root_error_estimate
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.179,0.03977777777777777,0,0.6733889046914259,0.6666666666666666,-0.006722238024759242,0.006722238024759242,0.0066296296296296285,40,6.661338147750939e-16,0.0,8.881784197001252e-16,6.936489470070891e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.179,0.03977777777777777,1,0.6733889046914259,0.6732962962962963,-9.260839512958974e-05,9.260839512958974e-05,9.229917695473247e-05,40,6.661338147750939e-16,0.0,8.881784197001252e-16,6.936489470070891e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.179,0.03977777777777777,2,0.6733889046914259,0.673388595473251,-3.0921817484319547e-07,3.0921817484319547e-07,3.671456149977136e-07,40,6.661338147750939e-16,0.0,8.881784197001252e-16,6.936489470070891e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.18,0.04,0,0.6734269807478007,0.6666666666666666,-0.006760314081134089,0.006760314081134089,0.006666666666666666,40,2.220446049250313e-16,1.2212453270876722e-15,6.661338147750939e-16,2.3126951701660073e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.18,0.04,1,0.6734269807478007,0.6733333333333333,-9.364741446737934e-05,9.364741446737934e-05,9.333333333333333e-05,40,2.220446049250313e-16,1.2212453270876722e-15,6.661338147750939e-16,2.3126951701660073e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.18,0.04,2,0.6734269807478007,0.6734266666666666,-3.140811341006966e-07,3.140811341006966e-07,3.733333333333334e-07,40,2.220446049250313e-16,1.2212453270876722e-15,6.661338147750939e-16,2.3126951701660073e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.181,0.04022222222222222,0,0.673465062611814,0.6666666666666666,-0.006798395945147417,0.006798395945147417,0.006703703703703703,40,7.771561172376096e-16,1.2212453270876722e-15,9.992007221626409e-16,8.096295928583661e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.181,0.04022222222222222,1,0.673465062611814,0.6733703703703703,-9.46922414437612e-05,9.46922414437612e-05,9.437325102880657e-05,40,7.771561172376096e-16,1.2212453270876722e-15,9.992007221626409e-16,8.096295928583661e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.181,0.04022222222222222,2,0.673465062611814,0.6734647436213992,-3.1899041486038726e-07,3.1899041486038726e-07,3.795901874714221e-07,40,7.771561172376096e-16,1.2212453270876722e-15,9.992007221626409e-16,8.096295928583661e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.182,0.04044444444444444,0,0.6735031502835794,0.6666666666666666,-0.006836483616912803,0.006836483616912803,0.00674074074074074,40,9.992007221626409e-16,0.0,1.1102230246251565e-15,1.0411919418604098e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.182,0.04044444444444444,1,0.6735031502835794,0.6734074074074075,-9.574287617197808e-05,9.574287617197808e-05,9.541893004115225e-05,40,9.992007221626409e-16,0.0,1.1102230246251565e-15,1.0411919418604098e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.182,0.04044444444444444,2,0.6735031502835794,0.6735028263374485,-3.2394613092012747e-07,3.2394613092012747e-07,3.859165614997714e-07,40,9.992007221626409e-16,0.0,1.1102230246251565e-15,1.0411919418604098e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.183,0.04066666666666666,0,0.6735412437632191,0.6666666666666666,-0.006874577096552481,0.006874577096552481,0.006777777777777777,40,9.992007221626409e-16,1.2212453270876722e-15,1.7763568394002505e-15,1.041431651179581e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.183,0.04066666666666666,1,0.6735412437632191,0.6734444444444444,-9.67993187747096e-05,9.67993187747096e-05,9.647037037037034e-05,40,9.992007221626409e-16,1.2212453270876722e-15,1.7763568394002505e-15,1.041431651179581e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.183,0.04066666666666666,2,0.6735412437632191,0.6735409148148147,-3.2894840440444995e-07,3.2894840440444995e-07,3.923128395061728e-07,40,9.992007221626409e-16,1.2212453270876722e-15,1.7763568394002505e-15,1.041431651179581e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.184,0.04088888888888889,0,0.6735793430508404,0.6666666666666666,-0.00691267638417381,0.00691267638417381,0.006814814814814815,40,4.440892098500626e-16,1.2212453270876722e-15,3.3306690738754696e-16,4.629650940805981e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.184,0.04088888888888889,1,0.6735793430508404,0.6734814814814813,-9.786156935909229e-05,9.786156935909229e-05,9.752757201646091e-05,40,4.440892098500626e-16,1.2212453270876722e-15,3.3306690738754696e-16,4.629650940805981e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.184,0.04088888888888889,2,0.6735793430508404,0.6735790090534979,-3.3399734256089886e-07,3.3399734256089886e-07,3.9877940557841803e-07,40,4.440892098500626e-16,1.2212453270876722e-15,3.3306690738754696e-16,4.629650940805981e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.185,0.04111111111111111,0,0.6736174481465591,0.6666666666666666,-0.006950781479892476,0.006950781479892476,0.006851851851851852,40,8.881784197001252e-16,1.2212453270876722e-15,4.440892098500626e-16,9.261434430351176e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.185,0.04111111111111111,1,0.6736174481465591,0.6735185185185185,-9.892962804058936e-05,9.892962804058936e-05,9.859053497942386e-05,40,8.881784197001252e-16,1.2212453270876722e-15,4.440892098500626e-16,9.261434430351176e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.185,0.04111111111111111,2,0.6736174481465591,0.6736171090534979,-3.390930611857357e-07,3.390930611857357e-07,4.053166438042982e-07,40,8.881784197001252e-16,1.2212453270876722e-15,4.440892098500626e-16,9.261434430351176e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.186,0.04133333333333333,0,0.6736555590504827,0.6666666666666666,-0.006988892383816059,0.006988892383816059,0.006888888888888889,40,6.661338147750939e-16,1.2212453270876722e-15,6.661338147750939e-16,6.947675909519234e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.186,0.04133333333333333,1,0.6736555590504827,0.6735555555555555,-0.00010000349492722549,0.00010000349492722549,9.965925925925926e-05,40,6.661338147750939e-16,1.2212453270876722e-15,6.661338147750939e-16,6.947675909519234e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.186,0.04133333333333333,2,0.6736555590504827,0.6736552148148147,-3.442356679705938e-07,3.442356679705938e-07,4.11924938271605e-07,40,6.661338147750939e-16,1.2212453270876722e-15,6.661338147750939e-16,6.947675909519234e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.187,0.041555555555555554,0,0.6736936757627247,0.6666666666666666,-0.007027009096058023,0.007027009096058023,0.006925925925925926,40,2.220446049250313e-16,1.1102230246251565e-15,1.1102230246251565e-16,2.316425557267362e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.187,0.041555555555555554,1,0.6736936757627247,0.6735925925925925,-0.00010108317013213242,0.00010108317013213242,0.00010073374485596707,40,2.220446049250313e-16,1.1102230246251565e-15,1.1102230246251565e-16,2.316425557267362e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.187,0.041555555555555554,2,0.6736936757627247,0.6736933263374484,-3.49425276269244e-07,3.49425276269244e-07,4.1860467306812984e-07,40,2.220446049250313e-16,1.1102230246251565e-15,1.1102230246251565e-16,2.316425557267362e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.188,0.041777777777777775,0,0.6737317982833887,0.6666666666666666,-0.007065131616722065,0.007065131616722065,0.0069629629629629625,40,0.0,0.0,7.771561172376096e-16,2.06614904202921e-120
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.188,0.041777777777777775,1,0.6737317982833887,0.6736296296296296,-0.00010216865375911599,0.00010216865375911599,0.0001018139917695473,40,0.0,0.0,7.771561172376096e-16,2.06614904202921e-120
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.188,0.041777777777777775,2,0.6737317982833887,0.6737314436213993,-3.5466198944344995e-07,3.5466198944344995e-07,4.253562322816643e-07,40,0.0,0.0,7.771561172376096e-16,2.06614904202921e-120
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.189,0.042,0,0.6737699266125825,0.6666666666666666,-0.007103259945915874,0.007103259945915874,0.007,40,9.992007221626409e-16,1.2212453270876722e-15,9.992007221626409e-16,1.0428720336377273e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.189,0.042,1,0.6737699266125825,0.6736666666666666,-0.00010325994591586785,0.00010325994591586785,0.0001029,40,9.992007221626409e-16,1.2212453270876722e-15,9.992007221626409e-16,1.0428720336377273e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.189,0.042,2,0.6737699266125825,0.6737695666666667,-3.599459158509788e-07,3.599459158509788e-07,4.321800000000001e-07,40,9.992007221626409e-16,1.2212453270876722e-15,9.992007221626409e-16,1.0428720336377273e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.19,0.042222222222222223,0,0.6738080607504068,0.6666666666666666,-0.007141394083740149,0.007141394083740149,0.007037037037037037,40,5.551115123125783e-16,0.0,0.0,5.795069179224747e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.19,0.042222222222222223,1,0.6738080607504068,0.6737037037037037,-0.00010435704670308521,0.00010435704670308521,0.0001039917695473251,40,5.551115123125783e-16,0.0,0.0,5.795069179224747e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.19,0.042222222222222223,2,0.6738080607504068,0.673807695473251,-3.6527715574496966e-07,3.6527715574496966e-07,4.3907636031092823e-07,40,5.551115123125783e-16,0.0,0.0,5.795069179224747e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.191,0.042444444444444444,0,0.6738462006969658,0.6666666666666666,-0.0071795340302991395,0.0071795340302991395,0.007074074074074074,40,6.661338147750939e-16,0.0,9.992007221626409e-16,6.955686482718093e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.191,0.042444444444444444,1,0.6738462006969658,0.6737407407407408,-0.00010545995622501803,0.00010545995622501803,0.00010508930041152261,40,6.661338147750939e-16,0.0,9.992007221626409e-16,6.955686482718093e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.191,0.042444444444444444,2,0.6738462006969658,0.6738458300411523,-3.706558134863869e-07,3.706558134863869e-07,4.4604569730224053e-07,40,6.661338147750939e-16,0.0,9.992007221626409e-16,6.955686482718093e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.192,0.042666666666666665,0,0.6738843464523572,0.6666666666666666,-0.007217679785690545,0.007217679785690545,0.007111111111111111,40,1.2212453270876722e-15,1.1102230246251565e-15,1.7763568394002505e-15,1.2755032817125037e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.192,0.042666666666666665,1,0.6738843464523572,0.6737777777777777,-0.00010656867457947694,0.00010656867457947694,0.00010619259259259258,40,1.2212453270876722e-15,1.1102230246251565e-15,1.7763568394002505e-15,1.2755032817125037e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.192,0.042666666666666665,2,0.6738843464523572,0.6738839703703703,-3.760819868858789e-07,3.760819868858789e-07,4.530883950617284e-07,40,1.2212453270876722e-15,1.1102230246251565e-15,1.7763568394002505e-15,1.2755032817125037e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.193,0.04288888888888889,0,0.6739224980166856,0.6666666666666666,-0.007255831350018949,0.007255831350018949,0.007148148148148148,40,6.661338147750939e-16,0.0,0.0,6.958895449809809e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.193,0.04288888888888889,1,0.6739224980166856,0.6738148148148149,-0.0001076832018707119,0.0001076832018707119,0.00010730164609053499,40,6.661338147750939e-16,0.0,0.0,6.958895449809809e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.193,0.04288888888888889,2,0.6739224980166856,0.6739221164609053,-3.8155578030441006e-07,3.8155578030441006e-07,4.602048376771835e-07,40,6.661338147750939e-16,0.0,0.0,6.958895449809809e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.194,0.043111111111111114,0,0.6739606553900421,0.6666666666666666,-0.0072939887233755,0.0072939887233755,0.007185185185185185,40,6.661338147750939e-16,0.0,1.3322676295501878e-15,6.960500949905516e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.194,0.043111111111111114,1,0.6739606553900421,0.6738518518518518,-0.0001088035381903163,0.0001088035381903163,0.00010841646090534979,40,6.661338147750939e-16,0.0,1.3322676295501878e-15,6.960500949905516e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.194,0.043111111111111114,2,0.6739606553900421,0.6739602683127571,-3.87077285002313e-07,3.87077285002313e-07,4.67395409236397e-07,40,6.661338147750939e-16,0.0,1.3322676295501878e-15,6.960500949905516e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.195,0.043333333333333335,0,0.673998818572523,0.6666666666666666,-0.007332151905856343,0.007332151905856343,0.007222222222222222,40,2.220446049250313e-16,0.0,2.220446049250313e-16,2.320702376045404e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.195,0.043333333333333335,1,0.673998818572523,0.6738888888888888,-0.0001099296836342134,0.0001099296836342134,0.00010953703703703703,40,2.220446049250313e-16,0.0,2.220446049250313e-16,2.320702376045404e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.195,0.043333333333333335,2,0.673998818572523,0.6739984259259258,-3.926465971249016e-07,3.926465971249016e-07,4.7466049382716053e-07,40,2.220446049250313e-16,0.0,2.220446049250313e-16,2.320702376045404e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.196,0.043555555555555556,0,0.6740369875642223,0.6666666666666666,-0.007370320897555627,0.007370320897555627,0.007259259259259259,40,3.3306690738754696e-16,0.0,7.771561172376096e-16,3.481856992414165e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.196,0.043555555555555556,1,0.6740369875642223,0.6739259259259259,-0.00011106163829632809,0.00011106163829632809,0.00011066337448559669,40,3.3306690738754696e-16,0.0,7.771561172376096e-16,3.481856992414165e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.196,0.043555555555555556,2,0.6740369875642223,0.6740365893004114,-3.9826381081908835e-07,3.9826381081908835e-07,4.820004755372657e-07,40,3.3306690738754696e-16,0.0,7.771561172376096e-16,3.481856992414165e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.197,0.04377777777777778,0,0.6740751623652311,0.6666666666666666,-0.007408495698564499,0.007408495698564499,0.0072962962962962955,40,1.2212453270876722e-15,0.0,1.3322676295501878e-15,1.2769756120565408e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.197,0.04377777777777778,1,0.6740751623652311,0.6739629629629629,-0.00011219940226825376,0.00011219940226825376,0.00011179547325102879,40,1.2212453270876722e-15,0.0,1.3322676295501878e-15,1.2769756120565408e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.197,0.04377777777777778,2,0.6740751623652311,0.674074758436214,-4.039290171231613e-07,4.039290171231613e-07,4.89415738454504e-07,40,1.2212453270876722e-15,0.0,1.3322676295501878e-15,1.2769756120565408e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.198,0.044000000000000004,0,0.674113342975642,0.6666666666666666,-0.007446676308975331,0.007446676308975331,0.007333333333333334,40,4.440892098500626e-16,1.1102230246251565e-15,5.551115123125783e-16,4.64461982326871e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.198,0.044000000000000004,1,0.674113342975642,0.6739999999999999,-0.00011334297564202789,0.00011334297564202789,0.00011293333333333335,40,4.440892098500626e-16,1.1102230246251565e-15,5.551115123125783e-16,4.64461982326871e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.198,0.044000000000000004,2,0.674113342975642,0.6741129333333333,-4.0964230862972073e-07,4.0964230862972073e-07,4.969066666666669e-07,40,4.440892098500626e-16,1.1102230246251565e-15,5.551115123125783e-16,4.64461982326871e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.199,0.044222222222222225,0,0.6741515293955391,0.6666666666666666,-0.007484862728872499,0.007484862728872499,0.007370370370370371,40,1.3322676295501878e-15,0.0,1.1102230246251565e-15,1.3937077257878077e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.199,0.044222222222222225,1,0.6741515293955391,0.674037037037037,-0.00011449235850213846,0.00011449235850213846,0.00011407695473251028,40,1.3322676295501878e-15,0.0,1.1102230246251565e-15,1.3937077257878077e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.199,0.044222222222222225,2,0.6741515293955391,0.6741511139917695,-4.1540376960469416e-07,4.1540376960469416e-07,5.044736442615457e-07,40,1.3322676295501878e-15,0.0,1.1102230246251565e-15,1.3937077257878077e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.2,0.044444444444444446,0,0.6741897216250148,0.6666666666666666,-0.007523054958348152,0.007523054958348152,0.007407407407407408,40,1.3322676295501878e-15,1.1102230246251565e-15,1.5543122344752192e-15,1.3940296405486294e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.2,0.044444444444444446,1,0.6741897216250148,0.674074074074074,-0.00011564755094073398,0.00011564755094073398,0.00011522633744855967,40,1.3322676295501878e-15,1.1102230246251565e-15,1.5543122344752192e-15,1.3940296405486294e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.2,0.044444444444444446,2,0.6741897216250148,0.6741893004115226,-4.2121349219659265e-07,4.2121349219659265e-07,5.12117055326932e-07,40,1.3322676295501878e-15,1.1102230246251565e-15,1.5543122344752192e-15,1.3940296405486294e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.201,0.04466666666666667,0,0.6742279196641462,0.6666666666666666,-0.007561252997479562,0.007561252997479562,0.0074444444444444445,40,5.551115123125783e-16,0.0,1.2212453270876722e-15,5.809798713868591e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.201,0.04466666666666667,1,0.6742279196641462,0.6741111111111111,-0.00011680855303508597,0.00011680855303508597,0.00011638148148148147,40,5.551115123125783e-16,0.0,1.2212453270876722e-15,5.809798713868591e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.201,0.04466666666666667,2,0.6742279196641462,0.6742274925925926,-4.270715535659164e-07,4.270715535659164e-07,5.198372839506174e-07,40,5.551115123125783e-16,0.0,1.2212453270876722e-15,5.809798713868591e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.202,0.044888888888888895,0,0.6742661235130214,0.6666666666666666,-0.0075994568463547685,0.0075994568463547685,0.007481481481481482,40,9.992007221626409e-16,0.0,4.440892098500626e-16,1.0460054086445315e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.202,0.044888888888888895,1,0.6742661235130214,0.6741481481481482,-0.00011797536487323512,0.00011797536487323512,0.00011754238683127573,40,9.992007221626409e-16,0.0,4.440892098500626e-16,1.0460054086445315e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.202,0.044888888888888895,2,0.6742661235130214,0.6742656905349793,-4.329780420864182e-07,4.329780420864182e-07,5.276347142203934e-07,40,9.992007221626409e-16,0.0,4.440892098500626e-16,1.0460054086445315e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.203,0.045111111111111116,0,0.6743043331717198,0.6666666666666666,-0.007637666505053153,0.007637666505053153,0.007518518518518519,40,9.992007221626409e-16,1.1102230246251565e-15,5.551115123125783e-16,1.0462471509050938e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.203,0.045111111111111116,1,0.6743043331717198,0.6741851851851851,-0.0001191479865346734,0.0001191479865346734,0.00011870905349794241,40,9.992007221626409e-16,1.1102230246251565e-15,5.551115123125783e-16,1.0462471509050938e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.203,0.045111111111111116,2,0.6743043331717198,0.674303894238683,-4.389330368059774e-07,4.389330368059774e-07,5.355097302240514e-07,40,9.992007221626409e-16,1.1102230246251565e-15,5.551115123125783e-16,1.0462471509050938e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.20400000000000001,0.04533333333333334,0,0.6743425486403215,0.6666666666666666,-0.0076758819736548745,0.0076758819736548745,0.007555555555555556,40,1.1102230246251565e-15,0.0,1.887379141862766e-15,1.1627655503634603e-15
