R,c_star,growth_rate_check,qss_identity_residual,qss_admissibility_margin,continued_fraction_depth,depth_c_difference
1.566522551593972,0.8720714244020972,-1.887379141862766e-15,1.3094729654945097e-15,1.5291155356709914e-14,40,0.0
1.5693133030796567,0.8756002722029503,-1.6653345369377348e-15,1.473686050235298e-15,1.5743159517607435e-14,40,0.0
1.572104054565341,0.8791248376103862,-1.887379141862766e-15,1.6386064377922482e-15,1.6207573954374216e-14,40,0.0
1.574894806051026,0.8826451498752661,-1.6653345369377348e-15,1.2481763385500965e-15,1.6684712878020977e-14,40,0.0
1.5776855575367104,0.8861612380241918,-1.887379141862766e-15,1.6346856265845732e-15,1.71748977691414e-14,40,0.0
1.580476309022395,0.8896731308614777,-1.6653345369377348e-15,9.116554554956953e-16,1.7678457529787016e-14,40,0.0
1.5832670605080796,0.8931808569710955,-1.7763568394002505e-15,1.1038215757742423e-15,1.8195728638161802e-14,40,0.0
1.586057811993764,0.8966844447186023,-1.887379141862766e-15,2.072917251408713e-15,1.8727055306180356e-14,40,0.0
1.588848563479449,0.9001839222530503,-1.6653345369377348e-15,1.1285399339852788e-15,1.927278963993742e-14,40,0.0
1.5916393149651333,0.9036793175088705,-1.9984014443252818e-15,1.2633726867303589e-15,1.983329180313354e-14,40,0.0
1.594430066450818,0.9071706582077455,-1.9984014443252818e-15,1.7054078297991748e-15,2.0408930183505983e-14,40,0.0
