R,c,replicate,k,seed,window_start,window_end,valid_time_points,replicate_time_average,extinction_time,censoring_time,peak_active,infection_events,identification_events,traced_removals
4.0,0.5,47,1,14980683903616927135,3.0,3.25,26,0.8098158362817327,nan,nan,916573,1414476,354528,143535
4.0,0.5,47,2,14980683903616927135,3.0,3.25,26,0.5492382208305219,nan,nan,916573,1414476,354528,143535
4.0,0.5,47,3,14980683903616927135,3.0,3.25,26,0.3201122433174098,nan,nan,916573,1414476,354528,143535
4.0,0.5,48,1,16951164594502039618,3.0,3.25,26,0.8107244330328077,nan,nan,697913,1075321,268333,109235
4.0,0.5,48,2,16951164594502039618,3.0,3.25,26,0.55163159089716,nan,nan,697913,1075321,268333,109235
4.0,0.5,48,3,16951164594502039618,3.0,3.25,26,0.3226967046994895,nan,nan,697913,1075321,268333,109235
4.0,0.5,49,1,16718961896687971914,3.0,3.25,26,0.8117497924791028,nan,nan,700063,1078825,269928,108996
4.0,0.5,49,2,16718961896687971914,3.0,3.25,26,0.5540666306688773,nan,nan,700063,1078825,269928,108996
4.0,0.5,49,3,16718961896687971914,3.0,3.25,26,0.3261806181424075,nan,nan,700063,1078825,269928,108996
4.0,0.5,50,1,5628690406753917630,3.0,3.25,26,0.8104363463753306,nan,nan,726577,1119902,280223,113263
4.0,0.5,50,2,5628690406753917630,3.0,3.25,26,0.5509219952596079,nan,nan,726577,1119902,280223,113263
4.0,0.5,50,3,5628690406753917630,3.0,3.25,26,0.3219540621656939,nan,nan,726577,1119902,280223,113263
4.0,0.5,51,1,4303655196275231872,3.0,3.25,26,0.8105067989438653,nan,nan,802125,1237202,309856,125381
4.0,0.5,51,2,4303655196275231872,3.0,3.25,26,0.5507324806175196,nan,nan,802125,1237202,309856,125381
4.0,0.5,51,3,4303655196275231872,3.0,3.25,26,0.32123047461025683,nan,nan,802125,1237202,309856,125381
4.0,0.5,52,1,4446810666553339550,3.0,3.25,26,0.8106895924075016,nan,nan,756838,1167867,292513,118676
4.0,0.5,52,2,4446810666553339550,3.0,3.25,26,0.5508300796258481,nan,nan,756838,1167867,292513,118676
4.0,0.5,52,3,4446810666553339550,3.0,3.25,26,0.32221648653130724,nan,nan,756838,1167867,292513,118676
4.0,0.5,53,1,9842671106621822920,3.0,3.25,26,0.809830427183739,nan,nan,835141,1289631,323006,131646
4.0,0.5,53,2,9842671106621822920,3.0,3.25,26,0.5492665275001142,nan,nan,835141,1289631,323006,131646
4.0,0.5,53,3,9842671106621822920,3.0,3.25,26,0.3208215606741674,nan,nan,835141,1289631,323006,131646
4.0,0.5,54,1,4571244207066793118,3.0,3.25,26,0.8098319143064148,nan,nan,771893,1189462,297237,120492
4.0,0.5,54,2,4571244207066793118,3.0,3.25,26,0.5486705792886346,nan,nan,771893,1189462,297237,120492
4.0,0.5,54,3,4571244207066793118,3.0,3.25,26,0.31916504819099945,nan,nan,771893,1189462,297237,120492
4.0,0.5,55,1,14957860311113159902,3.0,3.25,26,0.8103511167513511,nan,nan,930538,1434098,358540,145180
4.0,0.5,55,2,14957860311113159902,3.0,3.25,26,0.5500137037146903,nan,nan,930538,1434098,358540,145180
4.0,0.5,55,3,14957860311113159902,3.0,3.25,26,0.3205671472768466,nan,nan,930538,1434098,358540,145180
4.0,0.5,56,1,13414097548812362070,3.0,3.25,26,0.8094288113385789,nan,nan,873544,1347752,337106,137262
4.0,0.5,56,2,13414097548812362070,3.0,3.25,26,0.5482314997514789,nan,nan,873544,1347752,337106,137262
4.0,0.5,56,3,13414097548812362070,3.0,3.25,26,0.3187755459171021,nan,nan,873544,1347752,337106,137262
4.0,0.5,57,1,18264618145907526869,3.0,3.25,26,0.8109326697762089,nan,nan,754406,1161825,290162,117417
4.0,0.5,57,2,18264618145907526869,3.0,3.25,26,0.5518039921520956,nan,nan,754406,1161825,290162,117417
4.0,0.5,57,3,18264618145907526869,3.0,3.25,26,0.32308059992620214,nan,nan,754406,1161825,290162,117417
4.0,0.5,58,1,12017699243421196083,3.0,3.25,26,0.8111557571650334,nan,nan,855256,1318797,329647,134054
4.0,0.5,58,2,12017699243421196083,3.0,3.25,26,0.5520386038816868,nan,nan,855256,1318797,329647,134054
4.0,0.5,58,3,12017699243421196083,3.0,3.25,26,0.3231121713388906,nan,nan,855256,1318797,329647,134054
4.0,0.5,59,1,15463354267086986360,3.0,3.25,26,0.8107211647909571,nan,nan,811360,1251399,313557,126642
4.0,0.5,59,2,15463354267086986360,3.0,3.25,26,0.5505951028953803,nan,nan,811360,1251399,313557,126642
4.0,0.5,59,3,15463354267086986360,3.0,3.25,26,0.32129632369013533,nan,nan,811360,1251399,313557,126642
4.0,0.5,60,1,14944176730052833238,3.0,3.25,26,0.8099672030844787,nan,nan,730766,1127781,282435,114740
4.0,0.5,60,2,14944176730052833238,3.0,3.25,26,0.5492931052652967,nan,nan,730766,1127781,282435,114740
4.0,0.5,60,3,14944176730052833238,3.0,3.25,26,0.3186944294581278,nan,nan,730766,1127781,282435,114740
4.0,0.5,61,1,14041677375326392954,3.0,3.25,26,0.8102539384810465,nan,nan,833837,1285047,321936,129434
4.0,0.5,61,2,14041677375326392954,3.0,3.25,26,0.5502778433385905,nan,nan,833837,1285047,321936,129434
4.0,0.5,61,3,14041677375326392954,3.0,3.25,26,0.3211106676186771,nan,nan,833837,1285047,321936,129434
4.0,0.5,62,1,17530080711399729704,3.0,3.25,26,0.8114329705782679,nan,nan,674851,1039673,259643,105339
4.0,0.5,62,2,17530080711399729704,3.0,3.25,26,0.5517722758962441,nan,nan,674851,1039673,259643,105339
4.0,0.5,62,3,17530080711399729704,3.0,3.25,26,0.3223994131336262,nan,nan,674851,1039673,259643,105339
4.0,0.5,63,1,14786709361953696973,3.0,3.25,26,0.8111257035289464,nan,nan,690997,1065096,266414,107847
4.0,0.5,63,2,14786709361953696973,3.0,3.25,26,0.5519166080181032,nan,nan,690997,1065096,266414,107847
4.0,0.5,63,3,14786709361953696973,3.0,3.25,26,0.32340843424160093,nan,nan,690997,1065096,266414,107847
4.0,0.5,64,1,14833451188528464136,3.0,3.25,26,0.8109812787019105,nan,nan,711383,1099154,276010,111921
4.0,0.5,64,2,14833451188528464136,3.0,3.25,26,0.5510734048746476,nan,nan,711383,1099154,276010,111921
4.0,0.5,64,3,14833451188528464136,3.0,3.25,26,0.3212501600951821,nan,nan,711383,1099154,276010,111921
4.0,0.5,65,1,13987922698059253134,3.0,3.25,26,0.809514657087389,nan,nan,751819,1158876,289706,117511
4.0,0.5,65,2,13987922698059253134,3.0,3.25,26,0.5481176739308385,nan,nan,751819,1158876,289706,117511
4.0,0.5,65,3,13987922698059253134,3.0,3.25,26,0.3182246895972514,nan,nan,751819,1158876,289706,117511
4.0,0.5,66,1,14691887895884963461,3.0,3.25,26,0.8097644542618994,nan,nan,866546,1336468,334673,135412
4.0,0.5,66,2,14691887895884963461,3.0,3.25,26,0.5487637956585132,nan,nan,866546,1336468,334673,135412
4.0,0.5,66,3,14691887895884963461,3.0,3.25,26,0.3190090991094128,nan,nan,866546,1336468,334673,135412
4.0,0.5,67,1,9784711081981569918,3.0,3.25,26,0.8101205332880099,nan,nan,884644,1364613,340672,139457
4.0,0.5,67,2,9784711081981569918,3.0,3.25,26,0.5499975944787793,nan,nan,884644,1364613,340672,139457
4.0,0.5,67,3,9784711081981569918,3.0,3.25,26,0.3205782079484557,nan,nan,884644,1364613,340672,139457
4.0,0.5,68,1,3336576838732884369,3.0,3.25,26,0.8095643427037035,nan,nan,781614,1206363,302533,122376
4.0,0.5,68,2,3336576838732884369,3.0,3.25,26,0.5495779198379622,nan,nan,781614,1206363,302533,122376
4.0,0.5,68,3,3336576838732884369,3.0,3.25,26,0.32066673807145973,nan,nan,781614,1206363,302533,122376
4.0,0.5,69,1,12923153261684469611,3.0,3.25,26,0.8106183739447386,nan,nan,789730,1221286,306693,125024
4.0,0.5,69,2,12923153261684469611,3.0,3.25,26,0.5506737538060241,nan,nan,789730,1221286,306693,125024
4.0,0.5,69,3,12923153261684469611,3.0,3.25,26,0.32184865530368645,nan,nan,789730,1221286,306693,125024
4.0,0.5,70,1,9582940890591639548,3.0,3.25,26,0.8113033552772233,nan,nan,694785,1070260,267466,108169
4.0,0.5,70,2,9582940890591639548,3.0,3.25,26,0.5519003675986051,nan,nan,694785,1070260,267466,108169
4.0,0.5,70,3,9582940890591639548,3.0,3.25,26,0.32334693157068356,nan,nan,694785,1070260,267466,108169
4.0,0.5,71,1,8144795403087090658,3.0,3.25,26,0.8109939841875714,nan,nan,777405,1197566,298815,121506
4.0,0.5,71,2,8144795403087090658,3.0,3.25,26,0.550270493532312,nan,nan,777405,1197566,298815,121506
4.0,0.5,71,3,8144795403087090658,3.0,3.25,26,0.3209229543624303,nan,nan,777405,1197566,298815,121506
4.0,0.5,72,1,1005168516833723837,3.0,3.25,26,0.8098749913650989,nan,nan,837346,1292129,323399,131547
4.0,0.5,72,2,1005168516833723837,3.0,3.25,26,0.5498691855958314,nan,nan,837346,1292129,323399,131547
4.0,0.5,72,3,1005168516833723837,3.0,3.25,26,0.3212992948876072,nan,nan,837346,1292129,323399,131547
4.0,0.5,73,1,13795214047564654315,3.0,3.25,26,0.810975434308775,nan,nan,717036,1106172,276636,112660
4.0,0.5,73,2,13795214047564654315,3.0,3.25,26,0.5522359567618169,nan,nan,717036,1106172,276636,112660
4.0,0.5,73,3,13795214047564654315,3.0,3.25,26,0.3234761840041226,nan,nan,717036,1106172,276636,112660
4.0,0.5,74,1,9344523442656059393,3.0,3.25,26,0.8112794652183246,nan,nan,817574,1260426,315048,127964
4.0,0.5,74,2,9344523442656059393,3.0,3.25,26,0.5526049185630698,nan,nan,817574,1260426,315048,127964
4.0,0.5,74,3,9344523442656059393,3.0,3.25,26,0.32352166826039885,nan,nan,817574,1260426,315048,127964
4.0,0.5,75,1,13748330746487198835,3.0,3.25,26,0.8112877169636306,nan,nan,696795,1073258,268023,108600
4.0,0.5,75,2,13748330746487198835,3.0,3.25,26,0.5514689574653432,nan,nan,696795,1073258,268023,108600
4.0,0.5,75,3,13748330746487198835,3.0,3.25,26,0.32235317814798586,nan,nan,696795,1073258,268023,108600
4.0,0.5,76,1,4382807159044176093,3.0,3.25,26,0.8099935047093878,nan,nan,783424,1207276,301961,122051
4.0,0.5,76,2,4382807159044176093,3.0,3.25,26,0.5499727690211691,nan,nan,783424,1207276,301961,122051
4.0,0.5,76,3,4382807159044176093,3.0,3.25,26,0.32087819904025766,nan,nan,783424,1207276,301961,122051
4.0,0.5,77,1,4718549629293202195,3.0,3.25,26,0.8108950871124503,nan,nan,874558,1347687,336627,136662
4.0,0.5,77,2,4718549629293202195,3.0,3.25,26,0.5520557009474014,nan,nan,874558,1347687,336627,136662
4.0,0.5,77,3,4718549629293202195,3.0,3.25,26,0.32354742968060535,nan,nan,874558,1347687,336627,136662
4.0,0.5,78,1,4651775548064297760,3.0,3.25,26,0.811459022876389,nan,nan,879034,1351898,336354,136671
4.0,0.5,78,2,4651775548064297760,3.0,3.25,26,0.5522863637746199,nan,nan,879034,1351898,336354,136671
4.0,0.5,78,3,4651775548064297760,3.0,3.25,26,0.32301888963179504,nan,nan,879034,1351898,336354,136671
4.0,0.5,79,1,14561884239963701825,3.0,3.25,26,0.8100747936134,nan,nan,808800,1246983,311836,126509
4.0,0.5,79,2,14561884239963701825,3.0,3.25,26,0.5496619819524377,nan,nan,808800,1246983,311836,126509
4.0,0.5,79,3,14561884239963701825,3.0,3.25,26,0.32020313981921206,nan,nan,808800,1246983,311836,126509
4.0,0.5,80,1,10968122095076360354,3.0,3.25,26,0.8105377988381951,nan,nan,877624,1352208,337236,137508
4.0,0.5,80,2,10968122095076360354,3.0,3.25,26,0.5502544137734696,nan,nan,877624,1352208,337236,137508
4.0,0.5,80,3,10968122095076360354,3.0,3.25,26,0.32171378829580194,nan,nan,877624,1352208,337236,137508
4.0,0.5,81,1,4649280908356648612,3.0,3.25,26,0.8111838329074648,nan,nan,917585,1411954,352055,142474
4.0,0.5,81,2,4649280908356648612,3.0,3.25,26,0.552275334109294,nan,nan,917585,1411954,352055,142474
4.0,0.5,81,3,4649280908356648612,3.0,3.25,26,0.3226113627953382,nan,nan,917585,1411954,352055,142474
4.0,0.5,82,1,12681381704513356862,3.0,3.25,26,0.8096242476164816,nan,nan,709189,1093882,273466,111387
4.0,0.5,82,2,12681381704513356862,3.0,3.25,26,0.5484528396331053,nan,nan,709189,1093882,273466,111387
4.0,0.5,82,3,12681381704513356862,3.0,3.25,26,0.31952073702975803,nan,nan,709189,1093882,273466,111387
4.0,0.5,83,1,12597253315119386323,3.0,3.25,26,0.810783645553344,nan,nan,801959,1236410,309441,125170
4.0,0.5,83,2,12597253315119386323,3.0,3.25,26,0.5507744050092395,nan,nan,801959,1236410,309441,125170
4.0,0.5,83,3,12597253315119386323,3.0,3.25,26,0.32206498252551363,nan,nan,801959,1236410,309441,125170
4.0,0.5,84,1,14862562413095185236,3.0,3.25,26,0.8101941457434452,nan,nan,801777,1236197,309369,125211
4.0,0.5,84,2,14862562413095185236,3.0,3.25,26,0.5498543826501899,nan,nan,801777,1236197,309369,125211
4.0,0.5,84,3,14862562413095185236,3.0,3.25,26,0.32121383177558144,nan,nan,801777,1236197,309369,125211
4.0,0.5,85,1,1912604092265666760,3.0,3.25,26,0.8103979088087991,nan,nan,674098,1037526,258924,104664
4.0,0.5,85,2,1912604092265666760,3.0,3.25,26,0.5508117720590887,nan,nan,674098,1037526,258924,104664
4.0,0.5,85,3,1912604092265666760,3.0,3.25,26,0.3214392993723934,nan,nan,674098,1037526,258924,104664
4.0,0.5,86,1,10350495506651110036,3.0,3.25,26,0.811303797898664,nan,nan,861493,1328525,332270,134922
4.0,0.5,86,2,10350495506651110036,3.0,3.25,26,0.5524826731373088,nan,nan,861493,1328525,332270,134922
4.0,0.5,86,3,10350495506651110036,3.0,3.25,26,0.32320087345738063,nan,nan,861493,1328525,332270,134922
4.0,0.5,87,1,16308546700838130014,3.0,3.25,26,0.8108798634982779,nan,nan,866763,1335177,333875,134699
4.0,0.5,87,2,16308546700838130014,3.0,3.25,26,0.5511701181872364,nan,nan,866763,1335177,333875,134699
4.0,0.5,87,3,16308546700838130014,3.0,3.25,26,0.32205360051608767,nan,nan,866763,1335177,333875,134699
4.0,0.5,88,1,15570900219485469886,3.0,3.25,26,0.8103429973195332,nan,nan,755070,1164614,291252,118452
4.0,0.5,88,2,15570900219485469886,3.0,3.25,26,0.5490998876759787,nan,nan,755070,1164614,291252,118452
4.0,0.5,88,3,15570900219485469886,3.0,3.25,26,0.3189990808680317,nan,nan,755070,1164614,291252,118452
4.0,0.5,89,1,4507460713070450227,3.0,3.25,26,0.8111414051584412,nan,nan,734633,1133797,283755,115569
4.0,0.5,89,2,4507460713070450227,3.0,3.25,26,0.5522681175871809,nan,nan,734633,1133797,283755,115569
4.0,0.5,89,3,4507460713070450227,3.0,3.25,26,0.3232455969398015,nan,nan,734633,1133797,283755,115569
4.0,0.5,90,1,16614376857310694579,3.0,3.25,26,0.8108964473882767,nan,nan,973583,1499357,373942,151994
4.0,0.5,90,2,16614376857310694579,3.0,3.25,26,0.551364671771405,nan,nan,973583,1499357,373942,151994
4.0,0.5,90,3,16614376857310694579,3.0,3.25,26,0.3221512277999648,nan,nan,973583,1499357,373942,151994
4.0,0.5,91,1,3023972242351178986,3.0,3.25,26,0.8106412067485732,nan,nan,692528,1068576,267651,108559
4.0,0.5,91,2,3023972242351178986,3.0,3.25,26,0.5501851253127387,nan,nan,692528,1068576,267651,108559
4.0,0.5,91,3,3023972242351178986,3.0,3.25,26,0.3205573416555897,nan,nan,692528,1068576,267651,108559
4.0,0.5,92,1,11783334769362294430,3.0,3.25,26,0.8107570044179775,nan,nan,782918,1205738,301057,121924
4.0,0.5,92,2,11783334769362294430,3.0,3.25,26,0.5504386873047477,nan,nan,782918,1205738,301057,121924
4.0,0.5,92,3,11783334769362294430,3.0,3.25,26,0.3204497153981209,nan,nan,782918,1205738,301057,121924
4.0,0.5,93,1,10284110988470596949,3.0,3.25,26,0.8114891858962009,nan,nan,706300,1088295,271727,110428
4.0,0.5,93,2,10284110988470596949,3.0,3.25,26,0.5527436616152076,nan,nan,706300,1088295,271727,110428
4.0,0.5,93,3,10284110988470596949,3.0,3.25,26,0.32292895468003463,nan,nan,706300,1088295,271727,110428
4.0,0.5,94,1,9007543923578916007,3.0,3.25,26,0.8112668779389091,nan,nan,805139,1239208,309245,124985
4.0,0.5,94,2,9007543923578916007,3.0,3.25,26,0.5516058211108186,nan,nan,805139,1239208,309245,124985
4.0,0.5,94,3,9007543923578916007,3.0,3.25,26,0.321988017542051,nan,nan,805139,1239208,309245,124985
4.0,0.5,95,1,5543049673586282047,3.0,3.25,26,0.8107750552125432,nan,nan,793467,1223225,306262,123660
4.0,0.5,95,2,5543049673586282047,3.0,3.25,26,0.5504861195468937,nan,nan,793467,1223225,306262,123660
4.0,0.5,95,3,5543049673586282047,3.0,3.25,26,0.321193078433167,nan,nan,793467,1223225,306262,123660
4.0,0.5,96,1,9803952719288372859,3.0,3.25,26,0.8103427090679918,nan,nan,952937,1467090,366096,148221
4.0,0.5,96,2,9803952719288372859,3.0,3.25,26,0.5508945655365598,nan,nan,952937,1467090,366096,148221
4.0,0.5,96,3,9803952719288372859,3.0,3.25,26,0.32181874239943414,nan,nan,952937,1467090,366096,148221
4.0,0.5,97,1,3466141088188040757,3.0,3.25,26,0.8111678588525307,nan,nan,777609,1196567,298202,120916
4.0,0.5,97,2,3466141088188040757,3.0,3.25,26,0.5515618291517568,nan,nan,777609,1196567,298202,120916
4.0,0.5,97,3,3466141088188040757,3.0,3.25,26,0.32230950023555305,nan,nan,777609,1196567,298202,120916
4.0,0.5,98,1,2458454942767578282,3.0,3.25,26,0.8118746820739658,nan,nan,824289,1269228,316392,128708
4.0,0.5,98,2,2458454942767578282,3.0,3.25,26,0.5524486644842175,nan,nan,824289,1269228,316392,128708
4.0,0.5,98,3,2458454942767578282,3.0,3.25,26,0.322525795145043,nan,nan,824289,1269228,316392,128708
4.0,0.5,99,1,15040459800702419866,3.0,3.25,26,0.8101560424919909,nan,nan,700459,1081374,271148,109927
4.0,0.5,99,2,15040459800702419866,3.0,3.25,26,0.5498117060657735,nan,nan,700459,1081374,271148,109927
4.0,0.5,99,3,15040459800702419866,3.0,3.25,26,0.3194220492969927,nan,nan,700459,1081374,271148,109927
4.0,0.5,100,1,655375504013376943,3.0,3.25,26,0.8095336175257771,nan,nan,848963,1309741,327851,133087
4.0,0.5,100,2,655375504013376943,3.0,3.25,26,0.5488325801911442,nan,nan,848963,1309741,327851,133087
4.0,0.5,100,3,655375504013376943,3.0,3.25,26,0.31870661971470915,nan,nan,848963,1309741,327851,133087
4.0,0.5,101,1,9200863500290351847,3.0,3.25,26,0.8100021602477897,nan,nan,680054,1047130,261321,105920
4.0,0.5,101,2,9200863500290351847,3.0,3.25,26,0.5501679109274429,nan,nan,680054,1047130,261321,105920
4.0,0.5,101,3,9200863500290351847,3.0,3.25,26,0.32138125498191983,nan,nan,680054,1047130,261321,105920
4.0,0.5,102,1,9195084645757873549,3.0,3.25,26,0.8108057920136349,nan,nan,781007,1203181,300147,122187
4.0,0.5,102,2,9195084645757873549,3.0,3.25,26,0.5519051584670485,nan,nan,781007,1203181,300147,122187
4.0,0.5,102,3,9195084645757873549,3.0,3.25,26,0.32318045424816066,nan,nan,781007,1203181,300147,122187
4.0,0.5,103,1,8906250307680869927,3.0,3.25,26,0.8106813808164326,nan,nan,895886,1381387,345885,139776
4.0,0.5,103,2,8906250307680869927,3.0,3.25,26,0.5502097167338807,nan,nan,895886,1381387,345885,139776
4.0,0.5,103,3,8906250307680869927,3.0,3.25,26,0.3193720765548483,nan,nan,895886,1381387,345885,139776
4.0,0.5,104,1,16504525994026760496,3.0,3.25,26,0.8092588313423543,nan,nan,913861,1409296,352095,143501
4.0,0.5,104,2,16504525994026760496,3.0,3.25,26,0.5486347381190814,nan,nan,913861,1409296,352095,143501
4.0,0.5,104,3,16504525994026760496,3.0,3.25,26,0.3194999281519281,nan,nan,913861,1409296,352095,143501
4.0,0.5,105,1,8084017381663974123,3.0,3.25,26,0.8093779279472935,nan,nan,770346,1189191,297959,121046
4.0,0.5,105,2,8084017381663974123,3.0,3.25,26,0.54930160428319,nan,nan,770346,1189191,297959,121046
4.0,0.5,105,3,8084017381663974123,3.0,3.25,26,0.31976841715918086,nan,nan,770346,1189191,297959,121046
4.0,0.5,106,1,16343765536774155899,3.0,3.25,26,0.8111597053868808,nan,nan,854247,1314721,327459,133175
4.0,0.5,106,2,16343765536774155899,3.0,3.25,26,0.5511481450728085,nan,nan,854247,1314721,327459,133175
4.0,0.5,106,3,16343765536774155899,3.0,3.25,26,0.32192022031470285,nan,nan,854247,1314721,327459,133175
4.0,0.5,107,1,7163049992930067907,3.0,3.25,26,0.8094882995173891,nan,nan,915512,1413693,354774,143567
4.0,0.5,107,2,7163049992930067907,3.0,3.25,26,0.5486385764394318,nan,nan,915512,1413693,354774,143567
4.0,0.5,107,3,7163049992930067907,3.0,3.25,26,0.31934061182095896,nan,nan,915512,1413693,354774,143567
4.0,0.5,108,1,13433870804238081895,3.0,3.25,26,0.811724146794605,nan,nan,691228,1063037,265189,106780
4.0,0.5,108,2,13433870804238081895,3.0,3.25,26,0.5517953099475409,nan,nan,691228,1063037,265189,106780
4.0,0.5,108,3,13433870804238081895,3.0,3.25,26,0.3225552334195558,nan,nan,691228,1063037,265189,106780
4.0,0.5,109,1,8195866534187340650,3.0,3.25,26,0.8111386823238651,nan,nan,646171,994391,248083,100299
4.0,0.5,109,2,8195866534187340650,3.0,3.25,26,0.5523008823249003,nan,nan,646171,994391,248083,100299
4.0,0.5,109,3,8195866534187340650,3.0,3.25,26,0.3236229719199262,nan,nan,646171,994391,248083,100299
4.0,0.5,110,1,9357119887312560462,3.0,3.25,26,0.8102952003385462,nan,nan,792789,1219619,304127,122864
4.0,0.5,110,2,9357119887312560462,3.0,3.25,26,0.5500203877159878,nan,nan,792789,1219619,304127,122864
4.0,0.5,110,3,9357119887312560462,3.0,3.25,26,0.32011456356929896,nan,nan,792789,1219619,304127,122864
4.0,0.5,111,1,4522131073632313539,3.0,3.25,26,0.811867089690913,nan,nan,802486,1238533,310221,125986
4.0,0.5,111,2,4522131073632313539,3.0,3.25,26,0.55208588804644,nan,nan,802486,1238533,310221,125986
4.0,0.5,111,3,4522131073632313539,3.0,3.25,26,0.3227061861388716,nan,nan,802486,1238533,310221,125986
4.0,0.5,112,1,18185313146764193940,3.0,3.25,26,0.8095841600865561,nan,nan,806258,1243241,311240,125903
4.0,0.5,112,2,18185313146764193940,3.0,3.25,26,0.549091476883816,nan,nan,806258,1243241,311240,125903
4.0,0.5,112,3,18185313146764193940,3.0,3.25,26,0.3206481506120286,nan,nan,806258,1243241,311240,125903
4.0,0.5,113,1,10771000902041956657,3.0,3.25,26,0.8108131226705299,nan,nan,767632,1183308,295806,120030
4.0,0.5,113,2,10771000902041956657,3.0,3.25,26,0.5515110650091194,nan,nan,767632,1183308,295806,120030
4.0,0.5,113,3,10771000902041956657,3.0,3.25,26,0.32314346867747534,nan,nan,767632,1183308,295806,120030
4.0,0.5,114,1,14699799456474880622,3.0,3.25,26,0.8108616126216908,nan,nan,839030,1293784,323685,131232
4.0,0.5,114,2,14699799456474880622,3.0,3.25,26,0.5507061193094364,nan,nan,839030,1293784,323685,131232
4.0,0.5,114,3,14699799456474880622,3.0,3.25,26,0.3208127249962404,nan,nan,839030,1293784,323685,131232
4.0,0.5,115,1,16380825466407568718,3.0,3.25,26,0.8105680702290248,nan,nan,831450,1281822,320428,130104
4.0,0.5,115,2,16380825466407568718,3.0,3.25,26,0.5505054459091232,nan,nan,831450,1281822,320428,130104
4.0,0.5,115,3,16380825466407568718,3.0,3.25,26,0.3209921987710913,nan,nan,831450,1281822,320428,130104
4.0,0.5,116,1,1075435343137842187,3.0,3.25,26,0.8093935771538334,nan,nan,801396,1238927,311519,126172
4.0,0.5,116,2,1075435343137842187,3.0,3.25,26,0.5485928634164258,nan,nan,801396,1238927,311519,126172
4.0,0.5,116,3,1075435343137842187,3.0,3.25,26,0.3189077557827148,nan,nan,801396,1238927,311519,126172
4.0,0.5,117,1,5702925022833213795,3.0,3.25,26,0.8101637119032014,nan,nan,771496,1191170,298815,121019
4.0,0.5,117,2,5702925022833213795,3.0,3.25,26,0.5503605814449626,nan,nan,771496,1191170,298815,121019
4.0,0.5,117,3,5702925022833213795,3.0,3.25,26,0.3220321063436717,nan,nan,771496,1191170,298815,121019
4.0,0.5,118,1,9054468182396391528,3.0,3.25,26,0.8115242798611256,nan,nan,806412,1243509,311696,125561
4.0,0.5,118,2,9054468182396391528,3.0,3.25,26,0.5526028068004193,nan,nan,806412,1243509,311696,125561
4.0,0.5,118,3,9054468182396391528,3.0,3.25,26,0.3228668405655034,nan,nan,806412,1243509,311696,125561
4.0,0.5,119,1,7946319139683266674,3.0,3.25,26,0.8098096191775179,nan,nan,832342,1281547,319810,129555
4.0,0.5,119,2,7946319139683266674,3.0,3.25,26,0.549389264674232,nan,nan,832342,1281547,319810,129555
4.0,0.5,119,3,7946319139683266674,3.0,3.25,26,0.3204119384257363,nan,nan,832342,1281547,319810,129555
4.0,0.75,0,1,9021938443950091317,3.0,3.25,26,0.8153676356645368,nan,nan,410734,688121,171853,105695
4.0,0.75,0,2,9021938443950091317,3.0,3.25,26,0.5571792309494401,nan,nan,410734,688121,171853,105695
4.0,0.75,0,3,9021938443950091317,3.0,3.25,26,0.32607041558836397,nan,nan,410734,688121,171853,105695
4.0,0.75,1,1,18046887445247558702,3.0,3.25,26,0.8161658623271014,nan,nan,380231,635351,158701,96580
4.0,0.75,1,2,18046887445247558702,3.0,3.25,26,0.5606018680743413,nan,nan,380231,635351,158701,96580
4.0,0.75,1,3,18046887445247558702,3.0,3.25,26,0.3318185203952911,nan,nan,380231,635351,158701,96580
4.0,0.75,2,1,8134863108043657939,3.0,3.25,26,0.8168883333066523,nan,nan,365989,611879,152917,93133
4.0,0.75,2,2,8134863108043657939,3.0,3.25,26,0.5619739913851574,nan,nan,365989,611879,152917,93133
4.0,0.75,2,3,8134863108043657939,3.0,3.25,26,0.334475510329679,nan,nan,365989,611879,152917,93133
4.0,0.75,3,1,10846450009272430162,3.0,3.25,26,0.8151215646043993,nan,nan,410206,688223,172424,105753
4.0,0.75,3,2,10846450009272430162,3.0,3.25,26,0.5576439243406208,nan,nan,410206,688223,172424,105753
4.0,0.75,3,3,10846450009272430162,3.0,3.25,26,0.32740862004442906,nan,nan,410206,688223,172424,105753
4.0,0.75,4,1,4091202395821960699,3.0,3.25,26,0.8153391926570344,nan,nan,470888,789352,197670,120954
4.0,0.75,4,2,4091202395821960699,3.0,3.25,26,0.5584032308543028,nan,nan,470888,789352,197670,120954
4.0,0.75,4,3,4091202395821960699,3.0,3.25,26,0.32842776824542674,nan,nan,470888,789352,197670,120954
4.0,0.75,5,1,14246528841887316164,3.0,3.25,26,0.8155756849851256,nan,nan,485924,813253,203239,124250
4.0,0.75,5,2,14246528841887316164,3.0,3.25,26,0.5600679579804333,nan,nan,485924,813253,203239,124250
4.0,0.75,5,3,14246528841887316164,3.0,3.25,26,0.3309559101222908,nan,nan,485924,813253,203239,124250
4.0,0.75,6,1,18008245559253474426,3.0,3.25,26,0.816608176336212,nan,nan,442125,739607,184689,112953
4.0,0.75,6,2,18008245559253474426,3.0,3.25,26,0.5613742765133324,nan,nan,442125,739607,184689,112953
4.0,0.75,6,3,18008245559253474426,3.0,3.25,26,0.33209399884010626,nan,nan,442125,739607,184689,112953
4.0,0.75,7,1,10525207744200936392,3.0,3.25,26,0.8153536315829809,nan,nan,398184,667497,166841,102632
